"","date","year","month","day","site","mpa","observer","transect","common_name","sizeclass","count","fish_spp","common_family","foodweb","a","b","biomass","density"
"19566","",2019,NA,NA,"Sailfin","Outside",NA,9,"yellowhead wrasse",5,"8","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","12.52726","0.133333333"
"19567","",2019,NA,NA,"Sailfin","Outside",NA,10,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19568","",2019,NA,NA,"Sailfin","Outside",NA,10,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19569","",2019,NA,NA,"Icon","Inside ",NA,2,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19570","",2019,NA,NA,"Icon","Inside ",NA,7,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19571","",2019,NA,NA,"Icon","Inside ",NA,8,"yellowhead wrasse",5,"16","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","25.0545","0.266666667"
"19572","",2019,NA,NA,"Icon","Inside ",NA,9,"yellowhead wrasse",5,"6","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","9.39544","0.1"
"19573","",2019,NA,NA,"Icon","Inside ",NA,9,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19574","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"yellowhead wrasse",5,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","3.13182","0.033333333"
"19575","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19576","19579",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"3","Chaetodon_capistratus","Butterflyfish","Corallivore","0.0234","3.19","108.7269266","0.05"
"19577","19591",2022,"September",3,"Coral City","Outside","ADC",1,NA,20,"1","Cephalopholis_cruentata","Grouper","Carnivore","0.011","3.11","122.3477457","0.016666667"
"19578","19580",2022,"September",3,"Coral City","Outside","ADC",1,NA,5,"2","Scarus_taeniopterus","Parrotfish","Herbivore","0.017","3.04","4.532603504","0.033333333"
"19579","19581",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"7","Scarus_taeniopterus","Parrotfish","Herbivore","0.017","3.04","130.4809053","0.116666667"
"19580","19582",2022,"September",3,"Coral City","Outside","ADC",1,NA,5,"10","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","18.61835794","0.166666667"
"19581","19583",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"1","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","16.52668927","0.016666667"
"19582","19584",2022,"September",3,"Coral City","Outside","ADC",1,NA,20,"1","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","146.7000791","0.016666667"
"19583","19585",2022,"September",3,"Coral City","Outside","ADC",1,NA,30,"1","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","526.1599821","0.016666667"
"19584","19586",2022,"September",3,"Coral City","Outside","ADC",1,NA,5,"1","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","2.870220329","0.016666667"
"19585","19587",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"2","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","43.74849516","0.033333333"
"19586","19588",2022,"September",3,"Coral City","Outside","ADC",1,NA,5,"7","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","14.27724921","0.116666667"
"19587","19589",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"1","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","16.54463106","0.016666667"
"19588","19590",2022,"September",3,"Coral City","Outside","ADC",1,NA,20,"1","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","134.204684","0.016666667"
"19589","19592",2022,"September",3,"Coral City","Outside","ADC",1,NA,5,"5","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","18.6842869","0.083333333"
"19590","19593",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"2","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","57.75306079","0.033333333"
"19591","19594",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"1","Acanthurus_tractus","Surgeonfish","Herbivore","0.0257","2.9","20.41423563","0.016666667"
"19592","19595",2022,"September",3,"Coral City","Outside","ADC",1,NA,20,"1","Acanthurus_tractus","Surgeonfish","Herbivore","0.0257","2.9","152.3772427","0.016666667"
"19593","19596",2022,"September",3,"Coral City","Outside","ADC",1,NA,5,"13","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","20.35678388","0.216666667"
"19594","19597",2022,"September",3,"Coral City","Outside","ADC",1,NA,10,"5","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","69.01921323","0.083333333"
"19595","19598",2022,"September",3,"Coral City","Outside","ADC",1,NA,60,"1","Lachnolaimus_maximus","Wrasse","Carnivore","0.0224","2.97","4279.147257","0.016666667"
"19596","19599",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"2","Chaetodon_striatus","Butterflyfish","Corallivore","0.0251","3.06","480.6793928","0.033333333"
"19597","19617",2022,"September",3,"Coral City","Outside","ADC",2,NA,5,"1","Stegastes_planifrons","Damselfish","Herbivore","0.02138","2.96","2.505872175","0.016666667"
"19598","19608",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"1","Cephalopholis_cruentata","Grouper","Carnivore","0.011","3.11","122.3477457","0.016666667"
"19599","19616",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"1","Caranx_ruber","Jacks","Carnivore","0.0158","2.99","122.6695505","0.016666667"
"19600","19600",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"3","Scarus_taeniopterus","Parrotfish","Herbivore","0.017","3.04","459.9401928","0.05"
"19601","19601",2022,"September",3,"Coral City","Outside","ADC",2,NA,5,"5","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","9.30917897","0.083333333"
"19602","19602",2022,"September",3,"Coral City","Outside","ADC",2,NA,10,"2","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","33.05337854","0.033333333"
"19603","19603",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"1","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","146.7000791","0.016666667"
"19604","19604",2022,"September",3,"Coral City","Outside","ADC",2,NA,10,"1","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","21.87424758","0.016666667"
"19605","19605",2022,"September",3,"Coral City","Outside","ADC",2,NA,40,"1","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","1270.483116","0.016666667"
"19606","19606",2022,"September",3,"Coral City","Outside","ADC",2,NA,10,"1","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","16.54463106","0.016666667"
"19607","19607",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"1","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","134.204684","0.016666667"
"19608","19609",2022,"September",3,"Coral City","Outside","ADC",2,NA,40,"2","Ocyurus_chrysurus","Snapper","Carnivore","0.0295","2.79","1740.200894","0.033333333"
"19609","19618",2022,"September",3,"Coral City","Outside","ADC",2,NA,40,"1","Lutjanus_analis","Snapper","Carnivore","0.0151","3.03","1079.490242","0.016666667"
"19610","19610",2022,"September",3,"Coral City","Outside","ADC",2,NA,5,"4","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","14.94742952","0.066666667"
"19611","19611",2022,"September",3,"Coral City","Outside","ADC",2,NA,10,"3","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","86.62959119","0.05"
"19612","19612",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"1","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","223.1431181","0.016666667"
"19613","19613",2022,"September",3,"Coral City","Outside","ADC",2,NA,20,"1","Acanthurus_tractus","Surgeonfish","Herbivore","0.0257","2.9","152.3772427","0.016666667"
"19614","19614",2022,"September",3,"Coral City","Outside","ADC",2,NA,5,"8","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","12.52725162","0.133333333"
"19615","19615",2022,"September",3,"Coral City","Outside","ADC",2,NA,10,"7","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","96.62689852","0.116666667"
"19616","19619",2022,"September",3,"Coral City","Outside","ADC",3,NA,5,"1","Chaetodon_capistratus","Butterflyfish","Corallivore","0.0234","3.19","3.971276915","0.016666667"
"19617","19620",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"2","Chaetodon_capistratus","Butterflyfish","Corallivore","0.0234","3.19","72.48461777","0.033333333"
"19618","19644",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"13","Stegastes_planifrons","Damselfish","Herbivore","0.02138","2.96","253.4842927","0.216666667"
"19619","19634",2022,"September",3,"Coral City","Outside","ADC",3,NA,20,"1","Cephalopholis_cruentata","Grouper","Carnivore","0.011","3.11","122.3477457","0.016666667"
"19620","19635",2022,"September",3,"Coral City","Outside","ADC",3,NA,30,"3","Cephalopholis_cruentata","Grouper","Carnivore","0.011","3.11","1295.272193","0.05"
"19621","19621",2022,"September",3,"Coral City","Outside","ADC",3,NA,20,"1","Haemulon_flavolineatum","Grunt","Carnivore","0.0186","2.99","144.4084582","0.016666667"
"19622","19622",2022,"September",3,"Coral City","Outside","ADC",3,NA,30,"1","Haemulon_flavolineatum","Grunt","Carnivore","0.0186","2.99","485.4063974","0.016666667"
"19623","19643",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"1","Caranx_ruber","Jacks","Carnivore","0.0158","2.99","15.44034809","0.016666667"
"19624","19623",2022,"September",3,"Coral City","Outside","ADC",3,NA,5,"3","Scarus_taeniopterus","Parrotfish","Herbivore","0.017","3.04","6.798905257","0.05"
"19625","19624",2022,"September",3,"Coral City","Outside","ADC",3,NA,5,"7","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","13.03285056","0.116666667"
"19626","19625",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"3","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","49.58006782","0.05"
"19627","19626",2022,"September",3,"Coral City","Outside","ADC",3,NA,20,"2","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","293.4001583","0.033333333"
"19628","19627",2022,"September",3,"Coral City","Outside","ADC",3,NA,30,"1","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","526.1599821","0.016666667"
"19629","19628",2022,"September",3,"Coral City","Outside","ADC",3,NA,5,"1","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","2.870220329","0.016666667"
"19630","19629",2022,"September",3,"Coral City","Outside","ADC",3,NA,30,"2","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","1093.776014","0.033333333"
"19631","19630",2022,"September",3,"Coral City","Outside","ADC",3,NA,40,"3","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","3811.449348","0.05"
"19632","19631",2022,"September",3,"Coral City","Outside","ADC",3,NA,5,"2","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","4.079214059","0.033333333"
"19633","19632",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"7","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","115.8124174","0.116666667"
"19634","19633",2022,"September",3,"Coral City","Outside","ADC",3,NA,20,"6","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","805.2281041","0.1"
"19635","19636",2022,"September",3,"Coral City","Outside","ADC",3,NA,5,"1","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","3.73685738","0.016666667"
"19636","19637",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"2","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","57.75306079","0.033333333"
"19637","19638",2022,"September",3,"Coral City","Outside","ADC",3,NA,20,"3","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","669.4293543","0.05"
"19638","19639",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"2","Acanthurus_tractus","Surgeonfish","Herbivore","0.0257","2.9","40.82847126","0.033333333"
"19639","19640",2022,"September",3,"Coral City","Outside","ADC",3,NA,20,"2","Acanthurus_tractus","Surgeonfish","Herbivore","0.0257","2.9","304.7544855","0.033333333"
"19640","19641",2022,"September",3,"Coral City","Outside","ADC",3,NA,6,"6","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","16.65505904","0.1"
"19641","19642",2022,"September",3,"Coral City","Outside","ADC",3,NA,10,"8","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","110.4307412","0.133333333"
"19642","20259",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"1","Chaetodon_striatus","Butterflyfish","Corallivore","0.0251","3.06","28.8186559","0.016666667"
"19643","20278",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"2","Microspathodon_chrysurus","Damselfish","Herbivore","0.02291","3.02","47.97943007","0.033333333"
"19644","20265",2022,"September",3,"Coral City","Outside","JLR",1,NA,5,"1","Cephalopholis_cruentata","Grouper","Carnivore","0.011","3.11","1.641305401","0.016666667"
"19645","20280",2022,"September",3,"Coral City","Outside","JLR",1,NA,20,"1","Epinephelus_guttatus","Grouper","Carnivore","0.0132","3.05","122.6635185","0.016666667"
"19646","20260",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"3","Haemulon_flavolineatum","Grunt","Carnivore","0.0186","2.99","54.52983693","0.05"
"19647","20261",2022,"September",3,"Coral City","Outside","JLR",1,NA,20,"3","Haemulon_flavolineatum","Grunt","Carnivore","0.0186","2.99","433.2253747","0.05"
"19648","20277",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"1","Caranx_ruber","Jacks","Carnivore","0.0158","2.99","15.44034809","0.016666667"
"19649","20262",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"2","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","33.05337854","0.033333333"
"19650","20263",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"1","Scarus_iseri","Parrotfish","Herbivore","0.0158","3.02","16.54463106","0.016666667"
"19651","20264",2022,"September",3,"Coral City","Outside","JLR",1,NA,5,"12","Scarus_/_Sparisoma","Parrotfish","Herbivore","0.0121","3.028","18.98662573","0.2"
"19652","20266",2022,"September",3,"Coral City","Outside","JLR",1,NA,20,"1","Lutjanus_apodus","Snapper","Carnivore","0.0182","3","145.6","0.016666667"
"19653","20267",2022,"September",3,"Coral City","Outside","JLR",1,NA,20,"1","Ocyurus_chrysurus","Snapper","Carnivore","0.0295","2.79","125.8043632","0.016666667"
"19654","20269",2022,"September",3,"Coral City","Outside","JLR",1,NA,5,"1","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","3.73685738","0.016666667"
"19655","20270",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"4","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","115.5061216","0.066666667"
"19656","20271",2022,"September",3,"Coral City","Outside","JLR",1,NA,5,"1","Acanthurus_tractus","Surgeonfish","Herbivore","0.0257","2.9","2.734929501","0.016666667"
"19657","20272",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"1","Acanthurus_tractus","Surgeonfish","Herbivore","0.0257","2.9","20.41423563","0.016666667"
"19658","20268",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"2","Melichthys_niger","Triggerfish","Omnivore","0.0257","2.94","44.76752852","0.033333333"
"19659","20273",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"1","Halichoeres_bivittatus","Wrasse","Carnivore","0.0112","3.05","12.56660669","0.016666667"
"19660","20274",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"1","Bodianus_rufus","Wrasse","Carnivore","0.0166","3.08","19.95758961","0.016666667"
"19661","20275",2022,"September",3,"Coral City","Outside","JLR",1,NA,5,"14","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","21.92269033","0.233333333"
"19662","20276",2022,"September",3,"Coral City","Outside","JLR",1,NA,10,"5","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","69.01921323","0.083333333"
"19663","20279",2022,"September",3,"Coral City","Outside","JLR",1,NA,20,"1","Lachnolaimus_maximus","Wrasse","Carnivore","0.0224","2.97","163.7974383","0.016666667"
"19664","20281",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"1","Chaetodon_capistratus","Butterflyfish","Corallivore","0.0234","3.19","36.24230888","0.016666667"
"19665","20301",2022,"September",3,"Coral City","Outside","JLR",2,NA,20,"1","Kyphosus_spp.","Chub","Carnivore","0.0138","3.03","120.7813761","0.016666667"
"19666","20296",2022,"September",3,"Coral City","Outside","JLR",2,NA,5,"1","Stegastes_planifrons","Damselfish","Herbivore","0.02138","2.96","2.505872175","0.016666667"
"19667","20297",2022,"September",3,"Coral City","Outside","JLR",2,NA,5,"1","Microspathodon_chrysurus","Damselfish","Herbivore","0.02291","3.02","2.957430192","0.016666667"
"19668","20298",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"1","Microspathodon_chrysurus","Damselfish","Herbivore","0.02291","3.02","23.98971504","0.016666667"
"19669","20300",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"1","Cantherhines_pullus","Filefish","Omnivore","0.02239","2.87","16.5979363","0.016666667"
"19670","20288",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"2","Cephalopholis_cruentata","Grouper","Carnivore","0.011","3.11","28.34149014","0.033333333"
"19671","20282",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"4","Haemulon_flavolineatum","Grunt","Carnivore","0.0186","2.99","72.70644924","0.066666667"
"19672","20283",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"3","Scarus_taeniopterus","Parrotfish","Herbivore","0.017","3.04","55.920388","0.05"
"19673","20284",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"4","Sparisoma_aurofrenatum","Parrotfish","Herbivore","0.0117","3.15","66.10675709","0.066666667"
"19674","20285",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"4","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","87.49699033","0.066666667"
"19675","20286",2022,"September",3,"Coral City","Outside","JLR",2,NA,20,"2","Sparisoma_viride","Parrotfish","Herbivore","0.0257","2.93","333.4118308","0.033333333"
"19676","20287",2022,"September",3,"Coral City","Outside","JLR",2,NA,5,"8","Scarus_/_Sparisoma","Parrotfish","Herbivore","0.0121","3.028","12.65775049","0.133333333"
"19677","20289",2022,"September",3,"Coral City","Outside","JLR",2,NA,5,"2","Lutjanus_apodus","Snapper","Carnivore","0.0182","3","4.55","0.033333333"
"19678","20290",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"1","Lutjanus_apodus","Snapper","Carnivore","0.0182","3","18.2","0.016666667"
"19679","20299",2022,"September",3,"Coral City","Outside","JLR",2,NA,20,"10","Lutjanus_mahogoni","Snapper","Carnivore","0.0617","2.65","1729.874722","0.166666667"
"19680","20292",2022,"September",3,"Coral City","Outside","JLR",2,NA,5,"4","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","14.94742952","0.066666667"
"19681","20293",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"3","Acanthurus_coeruleus","Surgeonfish","Herbivore","0.0324","2.95","86.62959119","0.05"
"19682","20291",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"4","Melichthys_niger","Triggerfish","Omnivore","0.0257","2.94","89.53505705","0.066666667"
"19683","20294",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"1","Bodianus_rufus","Wrasse","Carnivore","0.0166","3.08","19.95758961","0.016666667"
"19684","20295",2022,"September",3,"Coral City","Outside","JLR",2,NA,10,"2","Halichoeres_garnoti","Wrasse","Omnivore","0.01","3.14","27.60768529","0.033333333"
"19685","20313",2022,"September",3,"Coral City","Outside","JLR",3,NA,5,"1","Holacanthus_tricolor","Angelfish","Omnivore","0.0331","2.95","3.817591953","0.016666667"
"19686","20314",2022,"September",3,"Coral City","Outside","JLR",3,NA,10,"3","Holacanthus_tricolor","Angelfish","Omnivore","0.0331","2.95","88.50121816","0.05"
"19687","20311",2022,"September",3,"Coral City","Outside","JLR",3,NA,5,"1","Stegastes_planifrons","Damselfish","Herbivore","0.02138","2.96","2.505872175","0.016666667"
"19688","20312",2022,"September",3,"Coral City","Outside","JLR",3,NA,10,"4","Stegastes_planifrons","Damselfish","Herbivore","0.02138","2.96","77.99516698","0.066666667"
"19689","20307",2022,"September",3,"Coral City","Outside","JLR",3,NA,10,"2","Cephalopholis_cruentata","Grouper","Carnivore","0.011","3.11","28.34149014","0.033333333"
"19690","20302",2022,"September",3,"Coral City","Outside","JLR",3,NA,10,"5","Haemulon_flavolineatum","Grunt","Carnivore","0.0186","2.99","90.88306155","0.083333333"
