year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density,Site_Name
2019,NA,NA,Coral City,Outside,NA,1,Spanish Hogfish,30,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,1176.7157,0.033333333,Coral City
2019,NA,NA,Coral City,Outside,NA,5,Spanish Hogfish,10,4,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,79.83036,0.066666667,Coral City
2019,NA,NA,Coral City,Outside,NA,9,Spanish Hogfish,10,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,39.91518,0.033333333,Coral City
2019,NA,NA,Coral City,Outside,NA,9,Spanish Hogfish,30,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,1176.7157,0.033333333,Coral City
2019,NA,NA,Coral City,Outside,NA,9,Spanish Hogfish,40,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,2854.18984,0.033333333,Coral City
2019,NA,NA,Snapshot,Outside,NA,4,Spanish Hogfish,20,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,337.52852,0.033333333,Snap Shot
2019,NA,NA,West Point,Outside,NA,7,Spanish Hogfish,20,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,337.52852,0.033333333,West Point
2019,NA,NA,Mixing Bowl,Inside ,NA,6,Spanish Hogfish,10,4,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,79.83036,0.066666667,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,6,Spanish Hogfish,40,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,2854.18984,0.033333333,Sailfin Miniwall
2019,NA,NA,Jigsaw,Outside,NA,9,Spanish Hogfish,5,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,4.72026,0.033333333,Jigsaw Puzzle
2019,NA,NA,Sailfin,Outside,NA,1,Spanish Hogfish,20,6,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,1012.58554,0.1,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,7,Spanish Hogfish,10,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,39.91518,0.033333333,Sailfin Reef
2019,NA,NA,Icon,Inside ,NA,2,Spanish Hogfish,20,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,337.52852,0.033333333,Icon
2019,NA,NA,Grundy's Gardens,Inside ,NA,1,Spanish Hogfish,20,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,337.52852,0.033333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,2,Spanish Hogfish,10,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,39.91518,0.033333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,2,Spanish Hogfish,30,2,Bodianus rufus,Hogfishes,Carnivore,0.0166,3.08,1176.7157,0.033333333,Grundy's Gardens
2019,NA,NA,Coral City,Outside,NA,1,bar jack,20,30,Caranx ruber,Jacks,Carnivore,0.0158,2.99,3680.08652,0.5,Coral City
2019,NA,NA,Coral City,Outside,NA,2,bar jack,10,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,61.7614,0.066666667,Coral City
2019,NA,NA,Coral City,Outside,NA,3,bar jack,20,42,Caranx ruber,Jacks,Carnivore,0.0158,2.99,5152.12112,0.7,Coral City
2019,NA,NA,Coral City,Outside,NA,6,bar jack,10,10,Caranx ruber,Jacks,Carnivore,0.0158,2.99,154.40348,0.166666667,Coral City
2019,NA,NA,Coral City,Outside,NA,7,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Coral City
2019,NA,NA,Coral City,Outside,NA,8,bar jack,10,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,30.8807,0.033333333,Coral City
2019,NA,NA,Coral City,Outside,NA,8,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,Coral City
2019,NA,NA,Coral City,Outside,NA,10,bar jack,10,42,Caranx ruber,Jacks,Carnivore,0.0158,2.99,648.49462,0.7,Coral City
2019,NA,NA,Coral City,Outside,NA,10,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Coral City
2019,NA,NA,Coral City,Outside,NA,10,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Coral City
2019,NA,NA,Meadows,Inside ,NA,3,bar jack,10,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,61.7614,0.066666667,The Meadows
2019,NA,NA,Meadows,Inside ,NA,5,bar jack,20,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,736.0173,0.1,The Meadows
2019,NA,NA,Meadows,Inside ,NA,7,bar jack,40,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,1949.15536,0.033333333,The Meadows
2019,NA,NA,Meadows,Inside ,NA,8,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,The Meadows
2019,NA,NA,Meadows,Inside ,NA,8,bar jack,30,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,1649.33786,0.066666667,The Meadows
2019,NA,NA,Meadows,Inside ,NA,8,bar jack,40,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,1949.15536,0.033333333,The Meadows
2019,NA,NA,Meadows,Inside ,NA,10,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,The Meadows
2019,NA,NA,Pauls Anchors,Inside ,NA,1,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,1,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,2,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,2,bar jack,40,10,Caranx ruber,Jacks,Carnivore,0.0158,2.99,9745.7768,0.166666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,7,bar jack,20,10,Caranx ruber,Jacks,Carnivore,0.0158,2.99,1226.6955,0.166666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,9,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,9,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,10,bar jack,50,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,7596.91716,0.066666667,Paul's Anchor
2019,NA,NA,Snapshot,Outside,NA,4,bar jack,10,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,61.7614,0.066666667,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,5,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,8,bar jack,20,8,Caranx ruber,Jacks,Carnivore,0.0158,2.99,981.3564,0.133333333,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,10,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Snap Shot
2019,NA,NA,West Point,Outside,NA,2,bar jack,10,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,61.7614,0.066666667,West Point
2019,NA,NA,West Point,Outside,NA,3,bar jack,10,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,92.64208,0.1,West Point
2019,NA,NA,West Point,Outside,NA,4,bar jack,20,200,Caranx ruber,Jacks,Carnivore,0.0158,2.99,24533.9101,3.333333333,West Point
2019,NA,NA,West Point,Outside,NA,8,bar jack,10,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,61.7614,0.066666667,West Point
2019,NA,NA,West Point,Outside,NA,9,bar jack,20,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,736.0173,0.1,West Point
2019,NA,NA,West Point,Outside,NA,10,bar jack,10,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,92.64208,0.1,West Point
2019,NA,NA,West Point,Outside,NA,10,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,West Point
2019,NA,NA,Martha's Finyard,Outside,NA,8,bar jack,10,46,Caranx ruber,Jacks,Carnivore,0.0158,2.99,710.25602,0.766666667,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,10,bar jack,10,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,61.7614,0.066666667,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,10,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Martha's Finyard
2019,NA,NA,Mixing Bowl,Inside ,NA,2,bar jack,10,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,92.64208,0.1,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,3,bar jack,10,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,30.8807,0.033333333,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,5,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,5,bar jack,50,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,3798.45858,0.033333333,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,6,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,8,bar jack,20,50,Caranx ruber,Jacks,Carnivore,0.0158,2.99,6133.47752,0.833333333,Sailfin Miniwall
2019,NA,NA,Jigsaw,Outside,NA,1,bar jack,10,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,30.8807,0.033333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,1,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,1,bar jack,40,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,1949.15536,0.033333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,4,bar jack,10,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,30.8807,0.033333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,5,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,6,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,7,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,Jigsaw Puzzle
2019,NA,NA,Sailfin,Outside,NA,2,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,4,bar jack,20,10,Caranx ruber,Jacks,Carnivore,0.0158,2.99,1226.6955,0.166666667,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,10,bar jack,10,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,30.8807,0.033333333,Sailfin Reef
2019,NA,NA,Icon,Inside ,NA,1,bar jack,20,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,736.0173,0.1,Icon
2019,NA,NA,Icon,Inside ,NA,2,bar jack,20,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,736.0173,0.1,Icon
2019,NA,NA,Icon,Inside ,NA,4,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Icon
2019,NA,NA,Icon,Inside ,NA,5,bar jack,30,18,Caranx ruber,Jacks,Carnivore,0.0158,2.99,7422.0204,0.3,Icon
2019,NA,NA,Icon,Inside ,NA,8,bar jack,20,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,736.0173,0.1,Icon
2019,NA,NA,Grundy's Gardens,Inside ,NA,2,bar jack,10,6,Caranx ruber,Jacks,Carnivore,0.0158,2.99,92.64208,0.1,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,2,bar jack,20,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,245.3391,0.033333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,2,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,2,bar jack,40,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,1949.15536,0.033333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,3,bar jack,10,20,Caranx ruber,Jacks,Carnivore,0.0158,2.99,308.80696,0.333333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,3,bar jack,50,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,7596.91716,0.066666667,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,4,bar jack,10,20,Caranx ruber,Jacks,Carnivore,0.0158,2.99,308.80696,0.333333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,5,bar jack,5,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,7.77388,0.066666667,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,8,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,8,bar jack,30,2,Caranx ruber,Jacks,Carnivore,0.0158,2.99,824.66894,0.033333333,Grundy's Gardens
2019,NA,NA,Grundy's Gardens,Inside ,NA,9,bar jack,20,4,Caranx ruber,Jacks,Carnivore,0.0158,2.99,490.6782,0.066666667,Grundy's Gardens
2019,NA,NA,Coral City,Outside,NA,6,juvenile parrotfish,5,12,NA,Parrotfish,Herbivore,0.0121,3.028,18.98662,0.2,Coral City
2019,NA,NA,Coral City,Outside,NA,7,juvenile parrotfish,5,42,NA,Parrotfish,Herbivore,0.0121,3.028,66.4532,0.7,Coral City
2019,NA,NA,Coral City,Outside,NA,8,juvenile parrotfish,5,12,NA,Parrotfish,Herbivore,0.0121,3.028,18.98662,0.2,Coral City
2019,NA,NA,Coral City,Outside,NA,9,juvenile parrotfish,5,2,NA,Parrotfish,Herbivore,0.0121,3.028,3.16444,0.033333333,Coral City
2019,NA,NA,Coral City,Outside,NA,10,juvenile parrotfish,5,10,NA,Parrotfish,Herbivore,0.0121,3.028,15.82218,0.166666667,Coral City
2019,NA,NA,Meadows,Inside ,NA,1,juvenile parrotfish,5,18,NA,Parrotfish,Herbivore,0.0121,3.028,28.47994,0.3,The Meadows
2019,NA,NA,Meadows,Inside ,NA,2,juvenile parrotfish,10,10,NA,Parrotfish,Herbivore,0.0121,3.028,129.05814,0.166666667,The Meadows
2019,NA,NA,Meadows,Inside ,NA,3,juvenile parrotfish,10,2,NA,Parrotfish,Herbivore,0.0121,3.028,25.81162,0.033333333,The Meadows
2019,NA,NA,Meadows,Inside ,NA,4,juvenile parrotfish,5,12,NA,Parrotfish,Herbivore,0.0121,3.028,18.98662,0.2,The Meadows
2019,NA,NA,Meadows,Inside ,NA,5,juvenile parrotfish,5,16,NA,Parrotfish,Herbivore,0.0121,3.028,25.3155,0.266666667,The Meadows
2019,NA,NA,Meadows,Inside ,NA,6,juvenile parrotfish,5,4,NA,Parrotfish,Herbivore,0.0121,3.028,6.32888,0.066666667,The Meadows
2019,NA,NA,Meadows,Inside ,NA,7,juvenile parrotfish,5,14,NA,Parrotfish,Herbivore,0.0121,3.028,22.15106,0.233333333,The Meadows
2019,NA,NA,Meadows,Inside ,NA,8,juvenile parrotfish,5,2,NA,Parrotfish,Herbivore,0.0121,3.028,3.16444,0.033333333,The Meadows
2019,NA,NA,Meadows,Inside ,NA,9,juvenile parrotfish,5,2,NA,Parrotfish,Herbivore,0.0121,3.028,3.16444,0.033333333,The Meadows
2019,NA,NA,Meadows,Inside ,NA,10,juvenile parrotfish,5,18,NA,Parrotfish,Herbivore,0.0121,3.028,28.47994,0.3,The Meadows
2019,NA,NA,Pauls Anchors,Inside ,NA,1,juvenile parrotfish,5,28,NA,Parrotfish,Herbivore,0.0121,3.028,44.30212,0.466666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,2,juvenile parrotfish,5,58,NA,Parrotfish,Herbivore,0.0121,3.028,91.7687,0.966666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,3,juvenile parrotfish,5,56,NA,Parrotfish,Herbivore,0.0121,3.028,88.60426,0.933333333,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,4,juvenile parrotfish,5,30,NA,Parrotfish,Herbivore,0.0121,3.028,47.46656,0.5,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,5,juvenile parrotfish,5,22,NA,Parrotfish,Herbivore,0.0121,3.028,34.80882,0.366666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,6,juvenile parrotfish,5,10,NA,Parrotfish,Herbivore,0.0121,3.028,15.82218,0.166666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,7,juvenile parrotfish,5,24,NA,Parrotfish,Herbivore,0.0121,3.028,37.97326,0.4,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,8,juvenile parrotfish,5,32,NA,Parrotfish,Herbivore,0.0121,3.028,50.631,0.533333333,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,9,juvenile parrotfish,5,22,NA,Parrotfish,Herbivore,0.0121,3.028,34.80882,0.366666667,Paul's Anchor
2019,NA,NA,Pauls Anchors,Inside ,NA,10,juvenile parrotfish,5,56,NA,Parrotfish,Herbivore,0.0121,3.028,88.60426,0.933333333,Paul's Anchor
2019,NA,NA,Snapshot,Outside,NA,1,juvenile parrotfish,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.333333333,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,2,juvenile parrotfish,5,64,NA,Parrotfish,Herbivore,0.0121,3.028,101.262,1.066666667,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,3,juvenile parrotfish,5,38,NA,Parrotfish,Herbivore,0.0121,3.028,60.12432,0.633333333,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,4,juvenile parrotfish,5,36,NA,Parrotfish,Herbivore,0.0121,3.028,56.95988,0.6,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,5,juvenile parrotfish,5,50,NA,Parrotfish,Herbivore,0.0121,3.028,79.11094,0.833333333,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,6,juvenile parrotfish,5,54,NA,Parrotfish,Herbivore,0.0121,3.028,85.43982,0.9,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,7,juvenile parrotfish,5,40,NA,Parrotfish,Herbivore,0.0121,3.028,63.28876,0.666666667,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,8,juvenile parrotfish,5,70,NA,Parrotfish,Herbivore,0.0121,3.028,110.75532,1.166666667,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,9,juvenile parrotfish,5,50,NA,Parrotfish,Herbivore,0.0121,3.028,79.11094,0.833333333,Snap Shot
2019,NA,NA,Snapshot,Outside,NA,10,juvenile parrotfish,5,22,NA,Parrotfish,Herbivore,0.0121,3.028,34.80882,0.366666667,Snap Shot
2019,NA,NA,West Point,Outside,NA,1,juvenile parrotfish,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.333333333,West Point
2019,NA,NA,West Point,Outside,NA,2,juvenile parrotfish,5,22,NA,Parrotfish,Herbivore,0.0121,3.028,34.80882,0.366666667,West Point
2019,NA,NA,West Point,Outside,NA,4,juvenile parrotfish,5,10,NA,Parrotfish,Herbivore,0.0121,3.028,15.82218,0.166666667,West Point
2019,NA,NA,West Point,Outside,NA,6,juvenile parrotfish,5,66,NA,Parrotfish,Herbivore,0.0121,3.028,104.42644,1.1,West Point
2019,NA,NA,West Point,Outside,NA,7,juvenile parrotfish,5,34,NA,Parrotfish,Herbivore,0.0121,3.028,53.79544,0.566666667,West Point
2019,NA,NA,West Point,Outside,NA,8,juvenile parrotfish,5,42,NA,Parrotfish,Herbivore,0.0121,3.028,66.4532,0.7,West Point
2019,NA,NA,West Point,Outside,NA,9,juvenile parrotfish,5,16,NA,Parrotfish,Herbivore,0.0121,3.028,25.3155,0.266666667,West Point
2019,NA,NA,West Point,Outside,NA,10,juvenile parrotfish,5,6,NA,Parrotfish,Herbivore,0.0121,3.028,9.49332,0.1,West Point
2019,NA,NA,Martha's Finyard,Outside,NA,1,juvenile parrotfish,5,22,NA,Parrotfish,Herbivore,0.0121,3.028,34.80882,0.366666667,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,2,juvenile parrotfish,5,16,NA,Parrotfish,Herbivore,0.0121,3.028,25.3155,0.266666667,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,3,juvenile parrotfish,5,4,NA,Parrotfish,Herbivore,0.0121,3.028,6.32888,0.066666667,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,4,juvenile parrotfish,5,30,NA,Parrotfish,Herbivore,0.0121,3.028,47.46656,0.5,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,5,juvenile parrotfish,5,46,NA,Parrotfish,Herbivore,0.0121,3.028,72.78206,0.766666667,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,6,juvenile parrotfish,5,50,NA,Parrotfish,Herbivore,0.0121,3.028,79.11094,0.833333333,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,7,juvenile parrotfish,5,34,NA,Parrotfish,Herbivore,0.0121,3.028,53.79544,0.566666667,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,8,juvenile parrotfish,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.333333333,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,9,juvenile parrotfish,5,14,NA,Parrotfish,Herbivore,0.0121,3.028,22.15106,0.233333333,Martha's Finyard
2019,NA,NA,Martha's Finyard,Outside,NA,10,juvenile parrotfish,5,8,NA,Parrotfish,Herbivore,0.0121,3.028,12.65776,0.133333333,Martha's Finyard
2019,NA,NA,Mixing Bowl,Inside ,NA,1,juvenile parrotfish,5,16,NA,Parrotfish,Herbivore,0.0121,3.028,25.3155,0.266666667,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,2,juvenile parrotfish,5,12,NA,Parrotfish,Herbivore,0.0121,3.028,18.98662,0.2,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,3,juvenile parrotfish,5,40,NA,Parrotfish,Herbivore,0.0121,3.028,63.28876,0.666666667,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,4,juvenile parrotfish,5,30,NA,Parrotfish,Herbivore,0.0121,3.028,47.46656,0.5,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,5,juvenile parrotfish,5,30,NA,Parrotfish,Herbivore,0.0121,3.028,47.46656,0.5,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,6,juvenile parrotfish,5,12,NA,Parrotfish,Herbivore,0.0121,3.028,18.98662,0.2,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,7,juvenile parrotfish,5,14,NA,Parrotfish,Herbivore,0.0121,3.028,22.15106,0.233333333,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,8,juvenile parrotfish,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.333333333,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,9,juvenile parrotfish,5,12,NA,Parrotfish,Herbivore,0.0121,3.028,18.98662,0.2,Sailfin Miniwall
2019,NA,NA,Mixing Bowl,Inside ,NA,10,juvenile parrotfish,5,24,NA,Parrotfish,Herbivore,0.0121,3.028,37.97326,0.4,Sailfin Miniwall
2019,NA,NA,Jigsaw,Outside,NA,1,juvenile parrotfish,5,38,NA,Parrotfish,Herbivore,0.0121,3.028,60.12432,0.633333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,2,juvenile parrotfish,5,28,NA,Parrotfish,Herbivore,0.0121,3.028,44.30212,0.466666667,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,3,juvenile parrotfish,5,26,NA,Parrotfish,Herbivore,0.0121,3.028,41.13768,0.433333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,5,juvenile parrotfish,5,44,NA,Parrotfish,Herbivore,0.0121,3.028,69.61762,0.733333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,6,juvenile parrotfish,5,38,NA,Parrotfish,Herbivore,0.0121,3.028,60.12432,0.633333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,7,juvenile parrotfish,5,2,NA,Parrotfish,Herbivore,0.0121,3.028,3.16444,0.033333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,8,juvenile parrotfish,5,34,NA,Parrotfish,Herbivore,0.0121,3.028,53.79544,0.566666667,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,9,juvenile parrotfish,5,20,NA,Parrotfish,Herbivore,0.0121,3.028,31.64438,0.333333333,Jigsaw Puzzle
2019,NA,NA,Jigsaw,Outside,NA,10,juvenile parrotfish,5,38,NA,Parrotfish,Herbivore,0.0121,3.028,60.12432,0.633333333,Jigsaw Puzzle
2019,NA,NA,Sailfin,Outside,NA,1,juvenile parrotfish,5,10,NA,Parrotfish,Herbivore,0.0121,3.028,15.82218,0.166666667,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,2,juvenile parrotfish,5,28,NA,Parrotfish,Herbivore,0.0121,3.028,44.30212,0.466666667,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,3,juvenile parrotfish,5,70,NA,Parrotfish,Herbivore,0.0121,3.028,110.75532,1.166666667,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,4,juvenile parrotfish,5,30,NA,Parrotfish,Herbivore,0.0121,3.028,47.46656,0.5,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,5,juvenile parrotfish,5,60,NA,Parrotfish,Herbivore,0.0121,3.028,94.93312,1,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,6,juvenile parrotfish,5,70,NA,Parrotfish,Herbivore,0.0121,3.028,110.75532,1.166666667,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,7,juvenile parrotfish,5,40,NA,Parrotfish,Herbivore,0.0121,3.028,63.28876,0.666666667,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,8,juvenile parrotfish,5,50,NA,Parrotfish,Herbivore,0.0121,3.028,79.11094,0.833333333,Sailfin Reef
2019,NA,NA,Sailfin,Outside,NA,9,juvenile parrotfish,5,24,NA,Parrotfish,Herbivore,0.0121,3.028,37.97326,0.4,Sailfin Reef
