Year,Site,trasnect,quadrat,Cructose,Macro Total,Macro Fleshy,Macro Calc,Turf,Number of juvenile corals
2018,Lucas Ledge,13,1,30,20,20,60,3,NA
2018,Lucas Ledge,13,2,30,40,40,40,2,NA
2018,Lucas Ledge,13,3,0,100,100,20,3,NA
2018,Lucas Ledge,13,4,70,30,30,10,1,NA
2018,Lucas Ledge,13,5,20,90,90,40,1,NA
2018,Lucas Ledge,14,1,30,70,70,20,2,1
2018,Lucas Ledge,14,2,30,30,30,10,2,NA
2018,Lucas Ledge,14,3,40,60,60,20,2,NA
2018,Lucas Ledge,14,4,80,20,20,80,1,NA
2018,Lucas Ledge,14,5,30,80,80,20,3,NA
2018,Coral City,1,1,40,60,60,10,2,NA
2018,Coral City,1,2,80,5,5,30,1,NA
2018,Coral City,1,3,90,20,20,40,1,NA
2018,Coral City,1,4,25,80,80,10,3,NA
2018,Coral City,1,5,60,50,50,10,2,NA
2018,Coral City,2,1,20,10,10,80,1,NA
2018,Coral City,2,2,20,25,25,90,2,1
2018,Coral City,2,3,30,50,50,20,2,NA
2018,Coral City,2,4,30,80,80,10,2,NA
2018,Coral City,2,5,40,95,95,20,2,NA
2018,Coral City,3,1,30,80,80,20,2,NA
2018,Coral City,3,2,30,25,25,10,1,NA
2018,Coral City,3,3,50,20,20,20,3,NA
2018,Coral City,3,4,30,90,90,10,2,NA
2018,Coral City,3,5,20,100,100,0,3,NA
2018,Coral City,4,1,80,20,20,0,0.5,0
2018,Coral City,4,2,70,20,20,10,1,0
2018,Coral City,4,3,60,20,20,10,1,0
2018,Coral City,4,4,90,10,10,0,0.5,0
2018,Coral City,4,5,30,10,10,60,0,0
2018,Coral City,5,1,10,60,60,30,2,0
2018,Coral City,5,2,30,50,50,20,2,0
2018,Coral City,5,3,10,70,70,20,3,0
2018,Coral City,5,4,10,60,60,30,2,0
2018,Coral City,5,5,0,90,90,10,2,0
2018,Coral City,6,1,10,90,90,0,2,0
2018,Coral City,6,2,30,60,60,10,2,0
2018,Coral City,6,3,10,80,80,10,2,0
2018,Coral City,6,4,10,40,40,50,1,0
2018,Coral City,6,5,30,70,70,0,2,0
2018,Coral City,7,1,40,60,60,0,3,0
2018,Coral City,7,2,40,60,60,0,3,0
2018,Coral City,7,3,10,90,90,0,3,0
2018,Coral City,7,4,40,60,60,0,3,0
2018,Coral City,7,5,30,70,70,0,2,0
2018,Coral City,8,1,60,40,40,20,2,NA
2018,Coral City,8,2,75,25,25,30,3,NA
2018,Coral City,8,3,80,30,30,10,3,NA
2018,Coral City,8,4,70,30,30,10,2,NA
2018,Coral City,8,5,70,20,20,20,3,NA
2018,Coral City,9,1,60,40,40,20,3,NA
2018,Coral City,9,2,30,20,20,20,3,NA
2018,Coral City,9,3,60,40,40,10,3,NA
2018,Coral City,9,4,20,80,80,10,3,NA
2018,Coral City,9,5,60,40,40,20,3,NA
2018,Coral City,10,1,50,50,50,20,0,NA
2018,Coral City,10,2,20,80,80,10,0,NA
2018,Coral City,10,3,20,80,80,20,0,NA
2018,Coral City,10,4,30,20,20,50,0,NA
2018,Coral City,10,5,60,20,20,30,0,NA
2018,Coral City,11,1,20,70,70,30,2,NA
2018,Coral City,11,2,30,60,60,20,2,NA
2018,Coral City,11,3,20,80,80,10,3,NA
2018,Coral City,11,4,10,80,80,20,3,NA
2018,Coral City,11,5,10,85,85,10,2,NA
2018,West Point,1,1,20,60,60,40,5,NA
2018,West Point,1,2,10,40,40,40,2,NA
2018,West Point,1,3,20,45,45,55,3,NA
2018,West Point,1,4,90,15,15,20,2,NA
2018,West Point,1,5,70,90,90,10,2,NA
2018,West Point,2,1,20,65,65,30,3,NA
2018,West Point,2,2,80,55,55,25,4,NA
2018,West Point,2,3,30,100,100,0,8,NA
2018,West Point,2,4,20,85,85,10,3,NA
2018,West Point,2,5,40,95,95,5,2,NA
2018,West Point,3,1,0,30,30,70,1,0
2018,West Point,3,2,0,30,30,70,1,0
2018,West Point,3,3,0,60,60,40,1,0
2018,West Point,3,4,0,90,90,10,2,0
2018,West Point,3,5,0,70,70,30,1,0
2018,West Point,4,1,0,10,10,90,0,0
2018,West Point,4,2,10,10,10,80,0.5,0
2018,West Point,4,3,0,20,20,80,0,0
2018,West Point,4,4,0,10,10,90,0,0
2018,West Point,4,5,10,10,10,80,0.5,0
2018,West Point,5,1,0,20,20,80,0.5,0
2018,West Point,5,2,5,60,60,35,1,0
2018,West Point,5,3,0,0,0,100,0,0
2018,West Point,5,4,40,0,0,60,1,0
2018,West Point,5,5,0,60,60,40,1,0
2018,West Point,6,1,0,60,60,40,2,0
2018,West Point,6,2,0,80,80,20,10,0
2018,West Point,6,3,10,40,40,50,2,0
2018,West Point,6,4,0,10,10,90,0,0
2018,West Point,6,5,0,20,20,80,0,0
2018,West Point,7,1,30,25,25,60,2,NA
2018,West Point,7,2,10,40,40,80,1,1
2018,West Point,7,3,20,30,30,30,2,1
2018,West Point,7,4,20,20,20,0,2,1
2018,West Point,7,5,30,60,60,20,2,NA
2018,West Point,8,1,10,70,70,20,2,1
2018,West Point,8,2,10,10,10,80,1,0
2018,West Point,8,3,10,20,20,70,2,NA
2018,West Point,8,4,30,30,30,60,2,NA
2018,West Point,8,5,20,30,30,60,2,NA
2018,West Point,9,1,10,70,70,20,2,1
2018,West Point,9,2,10,10,10,80,1,NA
2018,West Point,9,3,20,20,20,70,2,NA
2018,West Point,9,4,30,30,30,60,2,NA
2018,West Point,9,5,30,30,30,60,2,1
2018,Grundys  Gardens ,1,1,20,80,80,10,2,NA
2018,Grundys  Gardens ,1,2,50,20,20,40,2,NA
2018,Grundys  Gardens ,1,3,10,60,60,20,2,NA
2018,Grundys  Gardens ,1,4,40,80,80,10,3,NA
2018,Grundys  Gardens ,1,5,100,10,10,20,8,NA
2018,Grundys  Gardens ,2,1,20,55,55,20,2,NA
2018,Grundys  Gardens ,2,2,40,100,100,0,3,NA
2018,Grundys  Gardens ,2,3,20,60,60,40,3,NA
2018,Grundys  Gardens ,2,4,20,100,100,0,4,NA
2018,Grundys  Gardens ,2,5,30,100,100,0,3,NA
2018,Grundys  Gardens ,3,1,50,35,35,25,2,NA
2018,Grundys  Gardens ,3,2,40,90,90,20,4,NA
2018,Grundys  Gardens ,3,3,90,20,20,50,1,NA
2018,Grundys  Gardens ,3,4,20,40,40,45,3,NA
2018,Grundys  Gardens ,3,5,50,80,80,10,3,NA
2018,Grundys  Gardens ,4,1,10,90,90,0,1,0
2018,Grundys  Gardens ,4,2,0,100,100,0,1,0
2018,Grundys  Gardens ,4,3,0,100,100,0,2,0
2018,Grundys  Gardens ,4,4,10,90,90,0,1,0
2018,Grundys  Gardens ,4,5,10,90,90,0,1,0
2018,Grundys  Gardens ,5,1,20,20,20,60,1,0
2018,Grundys  Gardens ,5,2,20,40,40,40,1,0
2018,Grundys  Gardens ,5,3,30,30,30,40,2,0
2018,Grundys  Gardens ,5,4,20,0,0,80,0.5,0
2018,Grundys  Gardens ,5,5,10,30,30,60,1,0
2018,Grundys  Gardens ,6,1,0,50,50,50,0.5,0
2018,Grundys  Gardens ,6,2,0,40,40,60,1,0
2018,Grundys  Gardens ,6,3,0,60,60,40,1,0
2018,Grundys  Gardens ,6,4,0,80,80,20,2,0
2018,Grundys  Gardens ,6,5,0,80,80,20,2,0
2018,Grundys  Gardens ,7,1,0,15,15,85,0.5,0
2018,Grundys  Gardens ,7,2,0,10,10,90,0.5,0
2018,Grundys  Gardens ,7,3,0,10,10,90,0.5,0
2018,Grundys  Gardens ,7,4,0,50,50,50,1,0
2018,Grundys  Gardens ,7,5,0,30,30,70,0.5,0
2018,Grundys  Gardens ,8,1,60,30,30,30,2,NA
2018,Grundys  Gardens ,8,2,10,90,90,20,3,NA
2018,Grundys  Gardens ,8,3,20,85,85,10,5,NA
2018,Grundys  Gardens ,8,4,20,60,60,30,2,NA
2018,Grundys  Gardens ,8,5,20,70,70,20,3,NA
2018,Grundys  Gardens ,9,1,40,50,50,20,2,NA
2018,Grundys  Gardens ,9,2,30,80,80,20,2,NA
2018,Grundys  Gardens ,9,3,60,30,30,20,2,NA
2018,Grundys  Gardens ,9,4,30,60,60,20,3,NA
2018,Grundys  Gardens ,9,5,10,90,90,20,3,NA
2018,Grundys  Gardens ,10,1,20,80,80,30,2,NA
2018,Grundys  Gardens ,10,2,20,40,40,10,2,NA
2018,Grundys  Gardens ,10,3,40,60,60,20,3,NA
2018,Grundys  Gardens ,10,4,20,80,80,20,3,NA
2018,Grundys  Gardens ,10,5,30,20,20,20,2,NA
2018,Grundys  Gardens ,11,1,40,50,50,20,40,NA
2018,Grundys  Gardens ,11,2,10,90,90,20,10,NA
2018,Grundys  Gardens ,11,3,0,100,100,0,0,NA
2018,Grundys  Gardens ,11,4,20,90,90,10,20,NA
2018,Grundys  Gardens ,11,5,20,70,70,10,20,NA
2018,Grundys  Gardens ,12,1,20,100,100,0,4,NA
2018,Grundys  Gardens ,12,2,15,85,85,10,5,NA
2018,Grundys  Gardens ,12,3,65,45,45,20,5,NA
2018,Grundys  Gardens ,12,4,80,40,40,40,4,NA
2018,Grundys  Gardens ,12,5,50,95,95,10,5,NA
2018,Grundys  Gardens ,13,1,50,75,75,10,3,NA
2018,Blacktip tunnel,1,1,80,30,30,25,4,NA
2018,Blacktip tunnel,1,2,55,95,95,10,3,NA
2018,Blacktip tunnel,1,3,30,20,20,90,4,NA
2018,Blacktip tunnel,1,4,45,85,85,20,5,NA
2018,Blacktip tunnel,1,5,20,95,95,10,3,NA
2018,Blacktip tunnel,2,1,90,95,95,10,4,NA
2018,Blacktip tunnel,2,2,35,100,100,0,5,NA
2018,Blacktip tunnel,2,3,95,25,25,10,4,NA
2018,Blacktip tunnel,2,4,0,50,50,50,2,0
2018,Blacktip tunnel,2,5,0,60,60,40,2,1
2018,Blacktip tunnel,3,1,0,60,60,40,2,0
2018,Blacktip tunnel,3,2,0,70,70,30,2.5,0
2018,Blacktip tunnel,3,3,10,90,90,10,2.5,0
2018,Blacktip tunnel,3,4,0,70,70,30,1.5,0
2018,Blacktip tunnel,3,5,0,70,70,30,1,0
2018,Blacktip tunnel,4,1,0,60,60,40,1,0
2018,Blacktip tunnel,4,2,0,70,70,30,1,0
2018,Blacktip tunnel,4,3,0,40,40,60,2,0
2018,Blacktip tunnel,4,4,10,90,90,10,3,0
2018,Blacktip tunnel,4,5,0,80,80,20,2.5,0
2018,Blacktip tunnel,5,1,0,80,80,20,3,1
2018,Blacktip tunnel,5,2,10,90,90,10,3,0
2018,Blacktip tunnel,5,3,5,70,70,30,2,0
2018,Blacktip tunnel,5,4,10,60,60,40,1,0
2018,Blacktip tunnel,5,5,0,60,60,40,1,0
2018,Blacktip tunnel,6,1,0,40,40,60,0.5,0
2018,Blacktip tunnel,6,2,0,40,40,60,0.5,0
2018,Blacktip tunnel,6,3,5,40,40,60,0.5,0
2018,Blacktip tunnel,6,4,40,20,20,90,1,NA
2018,Blacktip tunnel,6,5,20,20,20,80,2,NA
2018,Blacktip tunnel,7,1,0,20,20,100,1,NA
2018,Blacktip tunnel,7,2,40,10,10,60,1,NA
2018,Blacktip tunnel,7,3,30,30,30,50,1,NA
2018,Blacktip tunnel,7,4,20,60,60,40,3,NA
2018,Blacktip tunnel,7,5,30,5,5,100,2,NA
2018,Blacktip tunnel,8,1,40,10,10,90,1,NA
2018,Blacktip tunnel,8,2,10,30,30,70,1,NA
2018,Blacktip tunnel,8,3,30,10,10,80,1,NA
2018,Meadows,1,1,55,5,5,60,3,NA
2018,Meadows,1,2,40,80,80,20,4,NA
2018,Meadows,1,3,50,75,75,20,3,NA
2018,Meadows,1,4,35,65,65,40,5,NA
2018,Meadows,1,5,90,45,45,40,2,NA
2018,Meadows,2,1,90,10,10,30,6,NA
2018,Meadows,2,2,25,5,5,90,2,NA
2018,Meadows,2,3,30,40,40,20,4,NA
2018,Meadows,2,4,40,35,35,55,4,NA
2018,Meadows,2,5,60,25,25,35,3,NA
2018,Meadows,3,1,40,45,45,15,4,NA
2018,Meadows,3,2,35,65,65,20,5,NA
2018,Meadows,3,3,50,15,15,40,3,NA
2018,Meadows,3,4,80,60,60,20,5,NA
2018,Meadows,3,5,50,35,35,40,4,NA
2018,Meadows,4,1,0,0,0,100,0,0
2018,Meadows,4,2,0,0,0,100,0,0
2018,Meadows,4,3,0,10,10,90,1,0
2018,Meadows,4,4,0,10,10,90,1,0
2018,Meadows,4,5,0,0,0,100,0,0
2018,Meadows,5,1,0,30,30,70,1,0
2018,Meadows,5,2,0,30,30,70,1,0
2018,Meadows,5,3,0,0,0,100,0,0
2018,Meadows,5,4,0,40,40,60,1.5,0
2018,Meadows,5,5,0,30,30,70,1,0
2018,Meadows,6,1,0,10,10,90,0.5,0
2018,Meadows,6,2,0,15,15,85,0.5,0
2018,Meadows,6,3,0,15,15,85,0.5,0
2018,Meadows,6,4,0,10,10,90,0.5,0
2018,Meadows,6,5,0,0,0,100,0,0
2018,Meadows,7,1,0,20,20,80,1.5,0
2018,Meadows,7,2,0,30,30,70,2,0
2018,Meadows,7,3,0,20,20,80,1,0
2018,Meadows,7,4,0,10,10,90,1,0
2018,Meadows,7,5,0,30,30,70,1,0
2018,Meadows,8,1,30,70,70,20,3,NA
2018,Meadows,8,2,10,90,90,30,4,NA
2018,Meadows,8,3,30,30,30,40,5,NA
2018,Meadows,8,4,20,80,80,30,3,NA
2018,Meadows,8,5,20,10,10,90,2,NA
2018,Meadows,9,1,20,80,80,30,3,NA
2018,Meadows,9,2,30,70,70,20,2,NA
2018,Meadows,9,3,50,50,50,30,2,NA
2018,Meadows,9,4,20,90,90,20,2,NA
2018,Meadows,9,5,20,80,80,20,3,NA
2018,Meadows,10,1,50,10,10,70,2,NA
2018,Meadows,10,2,20,80,80,20,2,NA
2018,Meadows,10,3,20,70,70,20,3,2
2018,Meadows,10,4,30,10,10,90,2,NA
2018,Meadows,10,5,20,80,80,20,3,NA
2018,Jigsaw,1,1,20,85,85,10,4,NA
2018,Jigsaw,1,2,40,75,75,10,5,NA
2018,Jigsaw,1,3,35,90,90,15,4,NA
2018,Jigsaw,1,4,100,20,20,55,3,NA
2018,Jigsaw,1,5,95,95,95,15,6,NA
2018,Jigsaw,2,1,25,75,75,15,5,NA
2018,Jigsaw,2,2,35,90,90,20,4,NA
2018,Jigsaw,2,3,30,85,85,40,5,NA
2018,Jigsaw,2,4,85,15,15,55,3,NA
2018,Jigsaw,2,5,50,35,35,50,4,NA
2018,Jigsaw,3,1,45,85,85,10,4,NA
2018,Jigsaw,3,2,40,70,70,25,5,NA
2018,Jigsaw,3,3,95,25,25,40,3,NA
2018,Jigsaw,3,4,80,85,85,40,6,NA
2018,Jigsaw,3,5,75,100,100,15,5,NA
2018,Jigsaw,4,1,80,0,0,20,0,0
2018,Jigsaw,4,2,90,10,10,0,2,0
2018,Jigsaw,4,3,90,0,0,10,0,0
2018,Jigsaw,4,4,60,30,30,10,3.5,0
2018,Jigsaw,4,5,50,30,30,10,3,0
2018,Jigsaw,5,1,20,75,75,5,2,0
2018,Jigsaw,5,2,30,70,70,0,2,0
2018,Jigsaw,5,3,20,75,75,5,4,0
2018,Jigsaw,5,4,30,60,60,10,1,0
2018,Jigsaw,5,5,10,85,85,5,2,0
2018,Jigsaw,6,1,90,0,0,10,0,0
2018,Jigsaw,6,2,80,15,15,5,0,0
2018,Jigsaw,6,3,70,30,30,0,0,0
2018,Jigsaw,6,4,10,90,90,0,0,0
2018,Jigsaw,6,5,0,100,100,0,0,0
2018,Jigsaw,7,1,0,90,90,10,0,0
2018,Jigsaw,7,2,10,85,85,5,3,0
2018,Jigsaw,7,3,0,0,0,0,0,0
2018,Jigsaw,7,4,5,95,95,0,2.5,0
2018,Jigsaw,7,5,15,85,85,0,2,0
2018,Joys Joy,1,1,60,35,35,20,3,NA
2018,Joys Joy,1,2,100,65,65,20,3,NA
2018,Joys Joy,1,3,95,60,60,25,5,NA
2018,Joys Joy,1,4,80,85,85,20,4,NA
2018,Joys Joy,1,5,100,30,30,40,3,NA
2018,Joys Joy,2,1,90,55,55,40,5,NA
2018,Joys Joy,2,2,85,60,60,50,4,NA
2018,Joys Joy,2,3,90,100,100,10,5,NA
2018,Joys Joy,2,4,75,65,65,40,6,NA
2018,Joys Joy,2,5,100,15,15,40,3,1
2018,Joys Joy,3,1,85,60,60,25,3,NA
2018,Joys Joy,3,2,90,100,100,15,4,NA
2018,Joys Joy,3,3,100,35,35,45,3,NA
2018,Joys Joy,3,4,95,45,45,65,4,NA
2018,Joys Joy,3,5,85,95,95,10,5,NA
2018,Joys Joy,4,1,15,0,0,85,0,0
2018,Joys Joy,4,2,10,0,0,90,0,0
2018,Joys Joy,4,3,10,0,0,90,0,0
2018,Joys Joy,4,4,10,10,10,80,0.5,0
2018,Joys Joy,4,5,20,10,10,70,0.5,0
2018,Joys Joy,5,1,40,0,0,60,0,0
2018,Joys Joy,5,2,30,10,10,60,1,0
2018,Joys Joy,5,3,10,60,60,30,1,1
2018,Joys Joy,5,4,30,20,20,50,1,0
2018,Joys Joy,5,5,20,10,10,70,1.5,0
2018,Joys Joy,6,1,20,65,65,15,2,0
2018,Joys Joy,6,2,10,80,80,10,1.5,0
2018,Joys Joy,6,3,15,80,80,5,2,0
2018,Joys Joy,6,4,15,70,70,15,2.5,0
2018,Joys Joy,6,5,20,70,70,10,2,0
2018,Joys Joy,7,1,10,90,90,0,2,0
2018,Joys Joy,7,2,0,100,100,0,2.5,0
2018,Joys Joy,7,3,0,90,90,10,2,0
2018,Joys Joy,7,4,10,90,90,0,2,0
2018,Joys Joy,7,5,30,70,70,0,3,0
2019,Icon,1,1,40,3,2,1,57,0
2019,Icon,1,2,23,11,10,1,66,0
2019,Icon,1,3,0,20,20,0,80,1
2019,Icon,1,4,20,10,5,5,70,0
2019,Icon,1,5,30,8,3,5,62,3
2019,Icon,2,2,5,7,5,2,88,1
2019,Icon,2,3,10,15,5,10,75,3
2019,Icon,2,4,5,30,20,10,65,0
2019,Icon,2,5,20,15,10,5,65,0
2019,Icon,3,1,20,0,0,0,80,0
2019,Icon,3,2,10,10,5,5,80,0
2019,Icon,3,3,20,7,2,5,73,0
2019,Icon,3,4,0,25,25,0,75,0
2019,Icon,3,5,0,60,50,10,40,0
2019,Icon,4,1,0,21,1,20,79,1
2019,Icon,4,2,0,60,10,5,40,0
2019,Icon,4,3,0,10,8,2,90,0
2019,Icon,4,4,0,10,10,0,90,0
2019,Icon,4,5,20,10,10,0,70,1
2019,Icon,5,1,0,20,10,10,80,2
2019,Icon,5,2,10,10,10,0,80,1
2019,Icon,5,3,0,10,5,5,90,1
2019,Icon,5,4,0,20,20,0,80,0
2019,Icon,5,5,5,5,5,0,90,0
2019,Icon,6,1,50,53,45,8,-3,1
2019,Icon,6,2,25,18,15,3,57,1
2019,Icon,6,3,80,40,40,0,-20,1
2019,Icon,6,4,100,35,25,10,-35,0
2019,Icon,6,5,30,35,25,10,35,0
2019,Icon,7,1,0,15,10,5,85,1
2019,Icon,7,2,20,15,10,5,65,0
2019,Icon,7,3,5,10,5,5,85,4
2019,Icon,7,4,25,10,5,5,65,0
2019,Icon,7,5,30,42,40,2,28,0
2019,Icon,8,1,15,6,5,1,79,1
2019,Icon,8,2,5,15,10,5,80,2
2019,Icon,8,3,20,15,10,5,65,0
2019,Icon,8,4,5,27,25,2,68,2
2019,Icon,8,5,1,15,5,10,84,4
2019,Icon,9,1,1,13,8,5,86,2
2019,Icon,9,2,0,58,3,55,42,3
2019,Icon,9,3,10,5,4,1,85,3
2019,Icon,9,4,10,11,1,10,79,1
2019,Icon,9,5,1,12,2,10,87,0
2019,Meadows,1,1,50,15,15,0,35,0
2019,Meadows,1,2,20,35,25,10,45,0
2019,Meadows,1,3,0,35,30,5,65,0
2019,Meadows,1,4,5,30,20,10,65,0
2019,Meadows,1,5,0,35,20,15,65,0
2019,Meadows,2,1,10,27,20,7,63,1
2019,Meadows,2,2,10,15,10,5,75,0
2019,Meadows,2,3,5,30,20,10,65,1
2019,Meadows,2,4,10,15,15,0,75,0
2019,Meadows,2,5,20,5,5,0,75,2
2019,Meadows,3,1,15,35,15,20,50,1
2019,Meadows,3,2,7,0,0,0,93,0
2019,Meadows,3,3,5,2,2,0,93,1
2019,Meadows,3,4,5,55,40,15,40,0
2019,Meadows,3,5,5,5,5,0,90,1
2019,Meadows,4,1,0,30,25,5,70,0
2019,Meadows,4,2,0,40,40,0,60,3
2019,Meadows,4,3,5,35,30,5,60,3
2019,Meadows,4,4,25,25,15,10,50,1
2019,Meadows,4,5,0,20,15,5,80,2
2019,Meadows,5,1,0,5,5,0,95,0
2019,Meadows,5,2,0,5,5,0,95,1
2019,Meadows,5,3,0,75,70,5,25,1
2019,Meadows,5,4,0,26,25,1,74,1
2019,Meadows,5,5,0,20,15,5,80,0
2019,Meadows,6,1,0,40,15,25,60,1
2019,Meadows,6,2,0,15,15,0,85,1
2019,Meadows,6,3,0,30,25,5,70,1
2019,Meadows,6,4,0,25,20,5,75,0
2019,Meadows,6,5,0,35,5,30,65,0
2019,Meadows,7,1,5,10,5,5,85,2
2019,Meadows,7,2,5,20,10,10,75,3
2019,Meadows,7,3,10,20,15,5,70,3
2019,Meadows,7,4,5,25,15,10,70,2
2019,Meadows,7,5,10,6,1,5,84,3
2019,Meadows,8,1,1,10,5,5,89,0
2019,Meadows,8,2,1,2,1,1,97,3
2019,Meadows,8,3,5,25,20,5,70,1
2019,Meadows,8,4,5,50,25,25,45,1
2019,Meadows,8,5,5,6,1,5,89,3
2019,West Point,1,2,60,15,5,10,25,0
2019,West Point,1,3,0,5,0,5,95,0
2019,West Point,1,4,30,12,7,5,58,0
2019,West Point,1,5,5,40,40,0,55,0
2019,West Point,2,1,10,10,0,10,80,1
2019,West Point,2,2,20,1,1,0,79,1
2019,West Point,2,3,20,16,15,1,64,0
2019,West Point,2,4,10,12,5,7,78,0
2019,West Point,2,5,40,25,5,20,35,0
2019,West Point,3,1,0,55,50,5,45,0
2019,West Point,3,2,0,30,20,10,70,0
2019,West Point,3,3,0,40,20,20,60,0
2019,West Point,3,4,0,25,25,0,75,0
2019,West Point,3,5,0,15,15,0,85,0
2019,West Point,4,1,5,35,25,10,60,0
2019,West Point,4,2,50,65,65,0,-15,1
2019,West Point,4,3,30,10,0,10,60,0
2019,West Point,4,4,0,80,70,10,20,1
2019,West Point,4,5,0,20,0,20,80,NA
2019,West Point,6,1,1,35,15,20,64,2
2019,West Point,6,2,1,30,25,5,69,3
2019,West Point,6,3,0,80,75,5,20,0
2019,West Point,6,4,5,20,15,5,75,1
2019,West Point,6,5,10,15,5,10,75,0
2019,West Point,7,1,1,6,5,1,93,0
2019,West Point,7,2,1,20,10,10,79,2
2019,West Point,7,3,1,20,5,15,79,1
2019,West Point,7,4,1,21,1,20,78,0
2019,West Point,7,5,1,15,5,10,84,1
2019,JIGSAW,1,1,5,22,20,2,73,0
2019,JIGSAW,1,2,5,30,20,10,65,0
2019,JIGSAW,1,3,25,25,15,10,50,1
2019,JIGSAW,1,4,20,50,40,10,30,0
2019,JIGSAW,1,5,15,60,25,35,25,1
2019,JIGSAW,2,1,5,20,15,5,75,1
2019,JIGSAW,2,2,0,23,20,3,77,0
2019,JIGSAW,2,3,25,12,10,2,63,2
2019,JIGSAW,2,4,5,40,20,20,55,0
2019,JIGSAW,2,5,10,15,15,0,75,0
2019,JIGSAW,3,1,0,20,10,10,80,0
2019,JIGSAW,3,2,0,65,55,10,35,0
2019,JIGSAW,3,3,0,0,0,0,100,0
2019,JIGSAW,3,4,10,50,40,10,40,0
2019,JIGSAW,3,5,0,30,25,5,70,0
2019,JIGSAW,4,1,0,35,30,5,65,1
2019,JIGSAW,4,2,0,35,30,5,65,2
2019,JIGSAW,4,3,25,20,20,0,55,0
2019,JIGSAW,4,4,80,35,30,5,-15,0
2019,JIGSAW,4,5,15,25,25,0,60,1
2019,JIGSAW,5,1,0,35,25,10,65,2
2019,JIGSAW,5,2,0,90,80,10,10,0
2019,JIGSAW,5,3,0,85,80,5,15,1
2019,JIGSAW,5,4,20,30,20,10,50,0
2019,JIGSAW,5,5,0,35,30,5,65,0
2019,JIGSAW,6,1,1,55,50,5,44,0
2019,JIGSAW,6,2,1,15,10,5,84,0
2019,JIGSAW,6,3,1,11,1,10,88,0
2019,JIGSAW,6,4,1,35,30,5,64,1
2019,JIGSAW,6,5,1,6,1,5,93,2
2019,JIGSAW,7,1,5,30,20,10,65,2
2019,JIGSAW,7,2,1,25,5,20,74,4
2019,JIGSAW,7,3,1,20,10,10,79,1
2019,JIGSAW,7,4,1,60,10,50,39,3
2019,JIGSAW,7,5,1,55,50,5,44,1
2019,JIGSAW,8,1,0,25,20,5,75,0
2019,JIGSAW,8,2,10,55,50,5,35,0
2019,JIGSAW,8,3,0,85,80,5,15,1
2019,JIGSAW,8,4,0,80,80,0,20,1
2019,JIGSAW,8,5,0,80,80,0,20,1
2019,Mixing Bowl,1,1,25,20,15,5,55,1
2019,Mixing Bowl,1,2,20,12,7,5,68,0
2019,Mixing Bowl,1,3,60,22,15,7,18,1
2019,Mixing Bowl,1,4,5,8,3,5,87,0
2019,Mixing Bowl,1,5,15,13,3,10,72,0
2019,Mixing Bowl,2,1,40,4,2,2,56,0
2019,Mixing Bowl,2,2,15,15,5,10,70,0
2019,Mixing Bowl,2,3,4,3,3,0,93,0
2019,Mixing Bowl,2,4,15,12,2,10,73,0
2019,Mixing Bowl,2,5,20,55,20,35,25,1
2019,Mixing Bowl,3,1,15,15,0,15,70,0
2019,Mixing Bowl,3,2,0,30,10,20,70,0
2019,Mixing Bowl,3,3,10,10,0,10,80,1
2019,Mixing Bowl,3,4,0,30,10,20,70,0
2019,Mixing Bowl,3,5,0,25,0,25,75,0
2019,Mixing Bowl,4,1,50,35,30,5,15,0
2019,Mixing Bowl,4,2,5,35,20,15,60,0
2019,Mixing Bowl,4,3,0,50,40,10,50,0
2019,Mixing Bowl,4,4,10,8,5,3,82,1
2019,Mixing Bowl,4,5,10,25,10,15,65,0
2019,Mixing Bowl,5,1,0,8,3,5,92,1
2019,Mixing Bowl,5,2,80,3,0,3,17,2
2019,Mixing Bowl,5,3,0,2,2,0,98,0
2019,Mixing Bowl,5,4,0,5,5,0,95,0
2019,Mixing Bowl,5,5,0,25,25,0,75,1
2019,Mixing Bowl,6,1,0,25,25,0,75,0
2019,Mixing Bowl,6,2,0,35,30,5,65,0
2019,Mixing Bowl,6,3,0,50,30,20,50,2
2019,Mixing Bowl,6,4,50,30,10,20,20,0
2019,Mixing Bowl,6,5,0,12,2,10,88,0
2019,Mixing Bowl,7,1,1,6,5,1,93,2
2019,Mixing Bowl,7,2,5,16,1,15,79,1
2019,Mixing Bowl,7,3,1,15,5,10,84,1
2019,Mixing Bowl,7,4,1,10,5,5,89,0
2019,Mixing Bowl,7,5,5,6,1,5,89,3
2019,Mixing Bowl,8,1,40,6,1,5,54,0
2019,Mixing Bowl,8,2,0,16,1,15,84,0
2019,Mixing Bowl,8,3,5,26,25,1,69,0
2019,Mixing Bowl,8,4,1,15,5,10,84,1
2019,Mixing Bowl,8,5,1,15,10,5,84,0
2019,Pauls Anchor,1,1,15,10,10,0,75,3
2019,Pauls Anchor,1,2,20,45,40,5,35,0
2019,Pauls Anchor,1,3,40,45,30,15,15,0
2019,Pauls Anchor,1,4,10,10,5,5,80,0
2019,Pauls Anchor,1,5,30,20,5,15,50,0
2019,Pauls Anchor,2,1,20,45,35,10,35,0
2019,Pauls Anchor,2,2,10,25,5,20,65,0
2019,Pauls Anchor,2,3,5,20,10,10,75,1
2019,Pauls Anchor,2,4,20,17,12,5,63,1
2019,Pauls Anchor,2,5,18,12,10,2,70,0
2019,Pauls Anchor,3,1,0,5,0,5,95,0
