"","X","Year","Month","Day","Site","Depth","Transect","Observer","Species_Code","Coral_genus","Coral_spp","length","width","height","coral_SA","Site_Name"
"26467",27768,"2023","7",3,"Grundys",8.5,1,"GGG","aaga","Agaricia","agaricites",35,25,15,1649.33614313464,"Grundy's Gardens"
"26468",27769,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",12,10,2,75.398223686155,"Coral City"
"26469",27770,"2023","7",3,"Coral City",12.1,1,"GGG","oann","Orbicella","annularis",50,45,35,5497.78714378214,"Coral City"
"26470",27771,"2023","7",3,"Coral City",12.1,1,"GGG","oann","Orbicella","annularis",50,55,15,2356.19449019234,"Coral City"
"26471",27772,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",15,5,10,471.238898038469,"Coral City"
"26472",27773,"2023","7",3,"Coral City",12.1,1,"GGG","ssid","Siderastrea","siderea",20,30,15,942.477796076938,"Coral City"
"26473",27774,"2023","7",3,"Coral City",12.1,1,"GGG","ssid","Siderastrea","siderea",15,15,5,235.619449019234,"Coral City"
"26474",27775,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",12,12,8,301.59289474462,"Coral City"
"26475",27776,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,25,8,502.654824574367,"Coral City"
"26476",27777,"2023","7",3,"Coral City",12.1,1,"GGG","ofav","Orbicella","faveolata",30,70,35,3298.67228626928,"Coral City"
"26477",27778,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",18,12,10,565.486677646163,"Coral City"
"26478",27779,"2023","7",3,"Coral City",12.1,1,"GGG","malc","Millepora","alcicornis",25,20,35,2748.89357189107,"Coral City"
"26479",27780,"2023","7",3,"Coral City",12.1,1,"GGG","oann","Orbicella","annularis",45,60,20,2827.43338823081,"Coral City"
"26480",27781,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",30,15,2,188.495559215388,"Coral City"
"26481",27782,"2023","7",3,"Coral City",12.1,1,"GGG","ppor","Porites","porites",25,20,10,785.398163397448,"Coral City"
"26482",27783,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",15,15,10,471.238898038469,"Coral City"
"26483",27784,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",25,25,20,1570.7963267949,"Coral City"
"26484",27785,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",15,18,2,94.2477796076938,"Coral City"
"26485",27786,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,15,2,125.663706143592,"Coral City"
"26486",27787,"2023","7",3,"Coral City",12.1,1,"GGG","ofav","Orbicella","faveolata",45,60,35,4948.00842940392,"Coral City"
"26487",27788,"2023","7",3,"Coral City",12.1,1,"GGG","ofav","Orbicella","faveolata",25,20,20,1570.7963267949,"Coral City"
"26488",27789,"2023","7",3,"Coral City",12.1,1,"GGG","oann","Orbicella","annularis",40,20,20,2513.27412287183,"Coral City"
"26489",27790,"2023","7",3,"Coral City",12.1,1,"GGG","oann","Orbicella","annularis",40,40,15,1884.95559215388,"Coral City"
"26490",27791,"2023","7",3,"Coral City",12.1,1,"GGG","malc","Millepora","alcicornis",10,5,10,314.159265358979,"Coral City"
"26491",27792,"2023","7",3,"Coral City",12.1,1,"GGG","ofav","Orbicella","faveolata",20,15,25,1570.7963267949,"Coral City"
"26492",27793,"2023","7",3,"Coral City",12.1,1,"GGG","ofav","Orbicella","faveolata",40,55,25,3141.59265358979,"Coral City"
"26493",27794,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,15,8,502.654824574367,"Coral City"
"26494",27795,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",10,12,1,31.4159265358979,"Coral City"
"26495",27796,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",12,15,5,188.495559215388,"Coral City"
"26496",27797,"2023","7",3,"Coral City",12.1,1,"GGG","ppor","Porites","porites",70,40,25,5497.78714378214,"Coral City"
"26497",27798,"2023","7",3,"Coral City",12.1,1,"GGG","ahum","Agaricia","humilis",10,10,5,157.07963267949,"Coral City"
"26498",27799,"2023","7",3,"Coral City",12.1,1,"GGG","ssid","Siderastrea","siderea",12,15,2,75.398223686155,"Coral City"
"26499",27800,"2023","7",3,"Coral City",12.1,1,"GGG","past","Porites","astreoides",10,8,4,125.663706143592,"Coral City"
"26500",27801,"2023","7",3,"Coral City",12.1,1,"GGG","malc","Millepora","alcicornis",20,20,25,1570.7963267949,"Coral City"
"26501",27802,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,10,2,125.663706143592,"Coral City"
"26502",27803,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",25,25,18,1413.71669411541,"Coral City"
"26503",27804,"2023","7",3,"Coral City",12.1,1,"GGG","past","Porites","astreoides",10,5,2,62.8318530717959,"Coral City"
"26504",27805,"2023","7",3,"Coral City",12.1,1,"GGG","past","Porites","astreoides",5,5,2,31.4159265358979,"Coral City"
"26505",27806,"2023","7",3,"Coral City",12.1,1,"GGG","lcuc","Leptoseris","cucullatta",25,15,5,392.699081698724,"Coral City"
"26506",27807,"2023","7",3,"Coral City",12.1,1,"GGG","apal","Acropora","palmata",110,60,80,27646.0153515902,"Coral City"
"26507",27808,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,18,5,314.159265358979,"Coral City"
"26508",27809,"2023","7",3,"Coral City",12.1,1,"GGG","ssid","Siderastrea","siderea",8,5,1,25.1327412287183,"Coral City"
"26509",27810,"2023","7",3,"Coral City",12.1,1,"GGG","ssid","Siderastrea","siderea",10,6,1,31.4159265358979,"Coral City"
"26510",27811,"2023","7",3,"Coral City",12.1,1,"GGG","past","Porites","astreoides",12,8,3,113.097335529233,"Coral City"
"26511",27812,"2023","7",3,"Coral City",12.1,1,"GGG","sint","Stephanocoenia ","intersepta",5,5,1,15.707963267949,"Coral City"
"26512",27813,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,20,2,125.663706143592,"Coral City"
"26513",27814,"2023","7",3,"Coral City",12.1,1,"GGG","pstr","Pseudodiploria","strigosa",60,50,50,9424.77796076938,"Coral City"
"26514",27815,"2023","7",3,"Coral City",12.1,1,"GGG","oann","Orbicella","annularis",65,70,55,11231.1937365835,"Coral City"
"26515",27816,"2023","7",3,"Coral City",12.1,1,"GGG","oann","Orbicella","annularis",60,30,30,5654.86677646163,"Coral City"
"26516",27817,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",25,20,2,157.07963267949,"Coral City"
"26517",27818,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,10,20,1256.63706143592,"Coral City"
"26518",27819,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",18,15,2,113.097335529233,"Coral City"
"26519",27820,"2023","7",3,"Coral City",12.1,1,"GGG","ofav","Orbicella","faveolata",70,45,50,10995.5742875643,"Coral City"
"26520",27821,"2023","7",3,"Coral City",12.1,1,"GGG","ssid","Siderastrea","siderea",10,10,5,157.07963267949,"Coral City"
"26521",27822,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",40,20,2,251.327412287183,"Coral City"
"26522",27823,"2023","7",3,"Coral City",12.1,1,"GGG","ppor","Porites","porites",30,10,10,942.477796076938,"Coral City"
"26523",27824,"2023","7",3,"Coral City",12.1,1,"GGG","ppor","Porites","porites",10,5,5,157.07963267949,"Coral City"
"26524",27825,"2023","7",3,"Coral City",12.1,1,"GGG","mcav","Montastraea","cavernosa",40,30,40,5026.54824574367,"Coral City"
"26525",27826,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,10,1,62.8318530717959,"Coral City"
"26526",27827,"2023","7",3,"Coral City",12.1,1,"GGG","ahum","Agaricia","humilis",12,12,5,188.495559215388,"Coral City"
"26527",27828,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",18,12,2,113.097335529233,"Coral City"
"26528",27829,"2023","7",3,"Coral City",12.1,1,"GGG","past","Porites","astreoides",8,6,3,75.398223686155,"Coral City"
"26529",27830,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",10,15,2,62.8318530717959,"Coral City"
"26530",27831,"2023","7",3,"Coral City",12.1,1,"GGG","ppor","Porites","porites",12,8,5,188.495559215388,"Coral City"
"26531",27832,"2023","7",3,"Coral City",12.1,1,"GGG","past","Porites","astreoides",5,4,2,31.4159265358979,"Coral City"
"26532",27833,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",10,6,2,62.8318530717959,"Coral City"
"26533",27834,"2023","7",3,"Coral City",12.1,1,"GGG","past","Porites","astreoides",20,10,2,125.663706143592,"Coral City"
"26534",27835,"2023","7",3,"Coral City",12.1,1,"GGG","ppor","Porites","porites",20,18,10,628.318530717959,"Coral City"
"26535",27836,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",15,10,8,376.991118430775,"Coral City"
"26536",27837,"2023","7",3,"Coral City",12.1,1,"GGG","malc","Millepora","alcicornis",35,20,15,1649.33614313464,"Coral City"
"26537",27838,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",25,20,5,392.699081698724,"Coral City"
"26538",27839,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",15,10,2,94.2477796076938,"Coral City"
"26539",27840,"2023","7",3,"Coral City",12.1,1,"GGG","apal","Acropora","palmata",90,90,50,14137.1669411541,"Coral City"
"26540",27841,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",12,10,1,37.6991118430775,"Coral City"
"26541",27842,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",12,1,23,867.079572390783,"Coral City"
"26542",27843,"2023","7",3,"Coral City",12.1,1,"GGG","ppor","Porites","porites",12,5,2,75.398223686155,"Coral City"
"26543",27844,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",20,20,2,125.663706143592,"Coral City"
"26544",27845,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",15,15,2,94.2477796076938,"Coral City"
"26545",27846,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",30,30,3,282.743338823081,"Coral City"
"26546",27847,"2023","7",3,"Coral City",12.1,1,"GGG","aaga","Agaricia","agaricites",40,5,1,125.663706143592,"Coral City"
"26547",27848,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",9,7,5,141.371669411541,"Martha's Finyard"
"26548",27849,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",16,11,2,100.530964914873,"Martha's Finyard"
"26549",27850,"2023","7",4,"Marthas",12.1,1,"GGG","ahum","Agaricia","humilis",8,8,5,125.663706143592,"Martha's Finyard"
"26550",27851,"2023","7",4,"Marthas",12.1,1,"GGG","ppor","Porites","porites",18,17,4,226.194671058465,"Martha's Finyard"
"26551",27852,"2023","7",4,"Marthas",12.1,1,"GGG","pstr","Pseudodiploria","strigosa",30,25,32,3015.9289474462,"Martha's Finyard"
"26552",27853,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",13,21,2,81.6814089933346,"Martha's Finyard"
"26553",27854,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",18,12,12,678.584013175395,"Martha's Finyard"
"26554",27855,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",15,10,22,1036.72557568463,"Martha's Finyard"
"26555",27856,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",18,15,8,452.38934211693,"Martha's Finyard"
"26556",27857,"2023","7",4,"Marthas",12.1,1,"GGG","ofav","Orbicella","faveolata",36,36,10,1130.97335529233,"Martha's Finyard"
"26557",27858,"2023","7",4,"Marthas",12.1,1,"GGG","mdec","Madracis","decactis",18,12,12,678.584013175395,"Martha's Finyard"
"26558",27859,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",10,8,3,94.2477796076938,"Martha's Finyard"
"26559",27860,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",17,16,8,427.256600888212,"Martha's Finyard"
"26560",27861,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",12,10,2,75.398223686155,"Martha's Finyard"
"26561",27862,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",22,14,3,207.345115136926,"Martha's Finyard"
"26562",27863,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",22,16,10,691.150383789754,"Martha's Finyard"
"26563",27864,"2023","7",4,"Marthas",12.1,1,"GGG","dlab","Diploria","labyrinthyformis",45,35,14,1979.20337176157,"Martha's Finyard"
"26564",27865,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",15,10,10,471.238898038469,"Martha's Finyard"
"26565",27866,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",20,17,8,502.654824574367,"Martha's Finyard"
"26566",27867,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",13,10,5,204.203522483337,"Martha's Finyard"
"26567",27868,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",16,12,8,402.123859659494,"Martha's Finyard"
"26568",27869,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",9,10,8,226.194671058465,"Martha's Finyard"
"26569",27870,"2023","7",4,"Marthas",12.1,1,"GGG","alam","Agaricia","larmarcki",8,6,2,50.2654824574367,"Martha's Finyard"
"26570",27871,"2023","7",4,"Marthas",12.1,1,"GGG","alam","Agaricia","larmarcki",8,6,2,50.2654824574367,"Martha's Finyard"
"26571",27872,"2023","7",4,"Marthas",12.1,1,"GGG","alam","Agaricia","larmarcki",8,6,2,50.2654824574367,"Martha's Finyard"
"26572",27873,"2023","7",4,"Marthas",12.1,1,"GGG","alam","Agaricia","larmarcki",8,6,2,50.2654824574367,"Martha's Finyard"
"26573",27874,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",14,10,3,131.946891450771,"Martha's Finyard"
"26574",27875,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",18,13,4,226.194671058465,"Martha's Finyard"
"26575",27876,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",12,8,2,75.398223686155,"Martha's Finyard"
"26576",27877,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",21,22,9,593.761011528471,"Martha's Finyard"
"26577",27878,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",35,21,14,1539.380400259,"Martha's Finyard"
"26578",27879,"2023","7",4,"Marthas",12.1,1,"GGG","ssid","Siderastrea","siderea",30,18,6,565.486677646163,"Martha's Finyard"
"26579",27880,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",24,15,12,904.77868423386,"Martha's Finyard"
"26580",27881,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",28,15,5,439.822971502571,"Martha's Finyard"
"26581",27882,"2023","7",4,"Marthas",12.1,1,"GGG","ppor","Porites","porites",10,8,3,94.2477796076938,"Martha's Finyard"
"26582",27883,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",16,15,8,402.123859659494,"Martha's Finyard"
"26583",27884,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",14,10,3,131.946891450771,"Martha's Finyard"
"26584",27885,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",14,10,3,131.946891450771,"Martha's Finyard"
"26585",27886,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",8,6,2,50.2654824574367,"Martha's Finyard"
"26586",27887,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",8,6,2,50.2654824574367,"Martha's Finyard"
"26587",27888,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",37,23,25,2905.97320457056,"Martha's Finyard"
"26588",27889,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",15,12,2,94.2477796076938,"Martha's Finyard"
"26589",27890,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",30,20,2,188.495559215388,"Martha's Finyard"
"26590",27891,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",13,20,2,81.6814089933346,"Martha's Finyard"
"26591",27892,"2023","7",4,"Marthas",12.1,1,"GGG","maur","Madracis","auretenra",36,21,11,1244.07069082156,"Martha's Finyard"
"26592",27893,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",11,9,4,138.230076757951,"Martha's Finyard"
"26593",27894,"2023","7",4,"Marthas",12.1,1,"GGG","alam","Agaricia","larmarcki",14,8,2,87.9645943005142,"Martha's Finyard"
"26594",27895,"2023","7",4,"Marthas",12.1,1,"GGG","alam","Agaricia","larmarcki",14,8,2,87.9645943005142,"Martha's Finyard"
"26595",27896,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",30,20,20,1884.95559215388,"Martha's Finyard"
"26596",27897,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",12,10,1,37.6991118430775,"Martha's Finyard"
"26597",27898,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",9,9,3,84.8230016469244,"Martha's Finyard"
"26598",27899,"2023","7",4,"Marthas",12.1,1,"GGG","ppor","Porites","porites",40,30,8,1005.30964914873,"Martha's Finyard"
"26599",27900,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",50,40,30,4712.38898038469,"Martha's Finyard"
"26600",27901,"2023","7",4,"Marthas",12.1,1,"GGG","oann","Orbicella","annularis",50,55,30,4712.38898038469,"Martha's Finyard"
"26601",27902,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",10,10,4,125.663706143592,"Martha's Finyard"
"26602",27903,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",10,10,4,125.663706143592,"Martha's Finyard"
"26603",27904,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",10,10,4,125.663706143592,"Martha's Finyard"
"26604",27905,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",30,20,15,1413.71669411541,"Martha's Finyard"
"26605",27906,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",20,15,3,188.495559215388,"Martha's Finyard"
"26606",27907,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",9,11,9,254.469004940773,"Martha's Finyard"
"26607",27908,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",9,11,9,254.469004940773,"Martha's Finyard"
"26608",27909,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",14,8,5,219.911485751286,"Martha's Finyard"
"26609",27910,"2023","7",4,"Marthas",12.1,1,"GGG","ofav","Orbicella","faveolata",8,6,5,125.663706143592,"Martha's Finyard"
"26610",27911,"2023","7",4,"Marthas",12.1,1,"GGG","ssid","Siderastrea","siderea",15,15,10,471.238898038469,"Martha's Finyard"
"26611",27912,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",25,20,2,157.07963267949,"Martha's Finyard"
"26612",27913,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",20,15,10,628.318530717959,"Martha's Finyard"
"26613",27914,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",12,8,8,301.59289474462,"Martha's Finyard"
"26614",27915,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",14,14,8,351.858377202057,"Martha's Finyard"
"26615",27916,"2023","7",4,"Marthas",12.1,1,"GGG","mlam","Mycetophellia","larmarckiana",8,7,4,100.530964914873,"Martha's Finyard"
"26616",27917,"2023","7",4,"Marthas",12.1,1,"GGG","ppor","Porites","porites",20,22,5,314.159265358979,"Martha's Finyard"
"26617",27918,"2023","7",4,"Marthas",12.1,1,"GGG","ffra","Favia","fragum",4,4,2,25.1327412287183,"Martha's Finyard"
"26618",27919,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",11,9,2,69.1150383789754,"Martha's Finyard"
"26619",27920,"2023","7",4,"Marthas",12.1,1,"GGG","ssid","Siderastrea","siderea",30,28,25,2356.19449019234,"Martha's Finyard"
"26620",27921,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",20,14,15,942.477796076938,"Martha's Finyard"
"26621",27922,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",11,7,6,207.345115136926,"Martha's Finyard"
"26622",27923,"2023","7",4,"Marthas",12.1,1,"GGG","ofav","Orbicella","faveolata",12,13,25,942.477796076938,"Martha's Finyard"
"26623",27924,"2023","7",4,"Marthas",12.1,1,"GGG","alam","Agaricia","larmarcki",12,8,5,188.495559215388,"Martha's Finyard"
"26624",27925,"2023","7",4,"Marthas",12.1,1,"GGG","aaga","Agaricia","agaricites",22,26,22,1520.53084433746,"Martha's Finyard"
"26625",27926,"2023","7",4,"Marthas",12.1,1,"GGG","past","Porites","astreoides",11,11,2,69.1150383789754,"Martha's Finyard"
