date,year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density
19657,2022,September,3,Westpoint,Inside,ADC,1,,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333
19658,2022,September,3,Westpoint,Inside,ADC,1,,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333
19659,2022,September,3,Westpoint,Inside,ADC,1,,20,3,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,457.1317282,0.05
19660,2022,September,3,Westpoint,Inside,ADC,1,,5,7,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,10.96134517,0.116666667
19661,2022,September,3,Westpoint,Inside,ADC,1,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
19665,2022,September,3,Westpoint,Inside,ADC,2,,20,2,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,480.6793928,0.033333333
19677,2022,September,3,Westpoint,Inside,ADC,2,,30,3,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,1295.272193,0.05
19666,2022,September,3,Westpoint,Inside,ADC,2,,30,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,485.4063974,0.016666667
19667,2022,September,3,Westpoint,Inside,ADC,2,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
19668,2022,September,3,Westpoint,Inside,ADC,2,,20,5,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,766.566988,0.083333333
19669,2022,September,3,Westpoint,Inside,ADC,2,,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667
19670,2022,September,3,Westpoint,Inside,ADC,2,,30,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,442.2273269,0.016666667
19671,2022,September,3,Westpoint,Inside,ADC,2,,5,10,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,18.61835794,0.166666667
19672,2022,September,3,Westpoint,Inside,ADC,2,,10,4,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,66.10675709,0.066666667
19673,2022,September,3,Westpoint,Inside,ADC,2,,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333
19674,2022,September,3,Westpoint,Inside,ADC,2,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
19675,2022,September,3,Westpoint,Inside,ADC,2,,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333
19676,2022,September,3,Westpoint,Inside,ADC,2,,30,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,913.2575513,0.033333333
19678,2022,September,3,Westpoint,Inside,ADC,2,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
19679,2022,September,3,Westpoint,Inside,ADC,2,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
19680,2022,September,3,Westpoint,Inside,ADC,2,,20,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,892.5724724,0.066666667
19681,2022,September,3,Westpoint,Inside,ADC,2,,20,3,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,457.1317282,0.05
19682,2022,September,3,Westpoint,Inside,ADC,2,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
19683,2022,September,3,Westpoint,Inside,ADC,2,,20,3,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,365.0525959,0.05
19699,2022,September,3,Westpoint,Inside,ADC,3,,30,1,Holacanthus_tricolor,Angelfish,Omnivore,0.0331,2.95,753.9381077,0.016666667
19684,2022,September,3,Westpoint,Inside,ADC,3,,20,2,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,480.6793928,0.033333333
19698,2022,September,3,Westpoint,Inside,ADC,3,,10,1,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,23.98971504,0.016666667
19692,2022,September,3,Westpoint,Inside,ADC,3,,20,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,244.6954914,0.033333333
19685,2022,September,3,Westpoint,Inside,ADC,3,,30,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,970.8127949,0.033333333
19697,2022,September,3,Westpoint,Inside,ADC,3,,30,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,412.3344666,0.016666667
19686,2022,September,3,Westpoint,Inside,ADC,3,,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667
19687,2022,September,3,Westpoint,Inside,ADC,3,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
19688,2022,September,3,Westpoint,Inside,ADC,3,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
19689,2022,September,3,Westpoint,Inside,ADC,3,,30,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,526.1599821,0.016666667
19690,2022,September,3,Westpoint,Inside,ADC,3,,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667
19691,2022,September,3,Westpoint,Inside,ADC,3,,5,4,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,6.328875243,0.066666667
19693,2022,September,3,Westpoint,Inside,ADC,3,,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333
19694,2022,September,3,Westpoint,Inside,ADC,3,,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05
19695,2022,September,3,Westpoint,Inside,ADC,3,,5,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,3.131812905,0.033333333
19696,2022,September,3,Westpoint,Inside,ADC,3,,10,4,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,55.21537058,0.066666667
20322,2022,September,3,Westpoint,Inside,JLR,1,,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667
20316,2022,September,3,Westpoint,Inside,JLR,1,,5,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2.266301752,0.016666667
20317,2022,September,3,Westpoint,Inside,JLR,1,,10,8,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,149.1210347,0.133333333
20318,2022,September,3,Westpoint,Inside,JLR,1,,20,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,613.2535904,0.066666667
20319,2022,September,3,Westpoint,Inside,JLR,1,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
20320,2022,September,3,Westpoint,Inside,JLR,1,,5,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,8.610660986,0.05
20321,2022,September,3,Westpoint,Inside,JLR,1,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20323,2022,September,3,Westpoint,Inside,JLR,1,,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667
20325,2022,September,3,Westpoint,Inside,JLR,1,,5,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,11.21057214,0.05
20326,2022,September,3,Westpoint,Inside,JLR,1,,10,6,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,173.2591824,0.1
20324,2022,September,3,Westpoint,Inside,JLR,1,,5,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,2.91678848,0.016666667
20327,2022,September,3,Westpoint,Inside,JLR,1,,10,1,Halichoeres_bivittatus,Wrasse,Carnivore,0.0112,3.05,12.56660669,0.016666667
20328,2022,September,3,Westpoint,Inside,JLR,1,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
20348,2022,September,3,Westpoint,Inside,JLR,2,,10,1,Holacanthus_tricolor,Angelfish,Omnivore,0.0331,2.95,29.50040605,0.016666667
20329,2022,September,3,Westpoint,Inside,JLR,2,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
20330,2022,September,3,Westpoint,Inside,JLR,2,,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667
20345,2022,September,3,Westpoint,Inside,JLR,2,,5,4,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,7.773872103,0.066666667
20346,2022,September,3,Westpoint,Inside,JLR,2,,20,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,245.3391011,0.033333333
20347,2022,September,3,Westpoint,Inside,JLR,2,,30,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,824.6689333,0.033333333
20331,2022,September,3,Westpoint,Inside,JLR,2,,5,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2.266301752,0.016666667
20332,2022,September,3,Westpoint,Inside,JLR,2,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
20333,2022,September,3,Westpoint,Inside,JLR,2,,10,4,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,66.10675709,0.066666667
20334,2022,September,3,Westpoint,Inside,JLR,2,,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667
20335,2022,September,3,Westpoint,Inside,JLR,2,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20336,2022,September,3,Westpoint,Inside,JLR,2,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20337,2022,September,3,Westpoint,Inside,JLR,2,,5,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,2.039607029,0.016666667
20338,2022,September,3,Westpoint,Inside,JLR,2,,30,1,Lutjanus_analis,Snapper,Carnivore,0.0151,3.03,451.4964595,0.016666667
20339,2022,September,3,Westpoint,Inside,JLR,2,,40,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,870.100447,0.016666667
20342,2022,September,3,Westpoint,Inside,JLR,2,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
20343,2022,September,3,Westpoint,Inside,JLR,2,,10,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,86.62959119,0.05
20340,2022,September,3,Westpoint,Inside,JLR,2,,10,3,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,67.15129279,0.05
20341,2022,September,3,Westpoint,Inside,JLR,2,,20,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,343.5510706,0.033333333
20344,2022,September,3,Westpoint,Inside,JLR,2,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
20363,2022,September,3,Westpoint,Inside,JLR,3,,5,1,Holacanthus_tricolor,Angelfish,Omnivore,0.0331,2.95,3.817591953,0.016666667
20362,2022,September,3,Westpoint,Inside,JLR,3,,10,1,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,23.98971504,0.016666667
20349,2022,September,3,Westpoint,Inside,JLR,3,,10,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,36.35322462,0.033333333
20350,2022,September,3,Westpoint,Inside,JLR,3,,5,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2.266301752,0.016666667
20351,2022,September,3,Westpoint,Inside,JLR,3,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
20352,2022,September,3,Westpoint,Inside,JLR,3,,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667
20353,2022,September,3,Westpoint,Inside,JLR,3,,5,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.723671588,0.033333333
20354,2022,September,3,Westpoint,Inside,JLR,3,,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667
20355,2022,September,3,Westpoint,Inside,JLR,3,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
20356,2022,September,3,Westpoint,Inside,JLR,3,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20357,2022,September,3,Westpoint,Inside,JLR,3,,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333
20358,2022,September,3,Westpoint,Inside,JLR,3,,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667
20359,2022,September,3,Westpoint,Inside,JLR,3,,5,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,11.21057214,0.05
20360,2022,September,3,Westpoint,Inside,JLR,3,,10,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,115.5061216,0.066666667
20361,2022,September,3,Westpoint,Inside,JLR,3,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
20607,2022,September,3,Westpoint,Inside,VEM,1,,10,2,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,57.6373118,0.033333333
20620,2022,September,3,Westpoint,Inside,VEM,1,,10,1,Cantherhines_pullus,Filefish,Omnivore,0.02239,2.87,16.5979363,0.016666667
20619,2022,September,3,Westpoint,Inside,VEM,1,,30,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,412.3344666,0.016666667
20608,2022,September,3,Westpoint,Inside,VEM,1,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20609,2022,September,3,Westpoint,Inside,VEM,1,,5,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,2.039607029,0.016666667
20610,2022,September,3,Westpoint,Inside,VEM,1,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20611,2022,September,3,Westpoint,Inside,VEM,1,,20,6,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,805.2281041,0.1
20612,2022,September,3,Westpoint,Inside,VEM,1,,5,3,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,4.746656432,0.05
20613,2022,September,3,Westpoint,Inside,VEM,1,,5,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,14.94742952,0.066666667
20614,2022,September,3,Westpoint,Inside,VEM,1,,10,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,115.5061216,0.066666667
20615,2022,September,3,Westpoint,Inside,VEM,1,,5,4,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,10.939718,0.066666667
20616,2022,September,3,Westpoint,Inside,VEM,1,,10,12,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,244.9708276,0.2
20617,2022,September,3,Westpoint,Inside,VEM,1,,10,2,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,35.57757,0.033333333
20618,2022,September,3,Westpoint,Inside,VEM,1,,10,3,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,41.41152794,0.05
20621,2022,September,3,Westpoint,Inside,VEM,2,,10,1,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,28.8186559,0.016666667
20622,2022,September,3,Westpoint,Inside,VEM,2,,10,3,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,108.7269266,0.05
20629,2022,September,3,Westpoint,Inside,VEM,2,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
20623,2022,September,3,Westpoint,Inside,VEM,2,,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667
20636,2022,September,3,Westpoint,Inside,VEM,2,,10,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,15.44034809,0.016666667
20624,2022,September,3,Westpoint,Inside,VEM,2,,20,4,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,586.8003165,0.066666667
20625,2022,September,3,Westpoint,Inside,VEM,2,,20,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,333.4118308,0.033333333
20626,2022,September,3,Westpoint,Inside,VEM,2,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20627,2022,September,3,Westpoint,Inside,VEM,2,,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333
20628,2022,September,3,Westpoint,Inside,VEM,2,,5,4,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,6.328875243,0.066666667
20630,2022,September,3,Westpoint,Inside,VEM,2,,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667
20631,2022,September,3,Westpoint,Inside,VEM,2,,10,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,115.5061216,0.066666667
20632,2022,September,3,Westpoint,Inside,VEM,2,,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667
20633,2022,September,3,Westpoint,Inside,VEM,2,,10,2,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,35.57757,0.033333333
20634,2022,September,3,Westpoint,Inside,VEM,2,,10,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,19.95758961,0.016666667
20635,2022,September,3,Westpoint,Inside,VEM,2,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
20637,2022,September,3,Westpoint,Inside,VEM,3,,5,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,1.940203515,0.016666667
20638,2022,September,3,Westpoint,Inside,VEM,3,,10,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,15.84777052,0.016666667
20639,2022,September,3,Westpoint,Inside,VEM,3,,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667
20640,2022,September,3,Westpoint,Inside,VEM,3,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20641,2022,September,3,Westpoint,Inside,VEM,3,,10,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,16.24013781,0.016666667
20642,2022,September,3,Westpoint,Inside,VEM,3,,20,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,666.8236616,0.066666667
20643,2022,September,3,Westpoint,Inside,VEM,3,,10,7,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,115.8124174,0.116666667
20644,2022,September,3,Westpoint,Inside,VEM,3,,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333
20645,2022,September,3,Westpoint,Inside,VEM,3,,5,5,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,7.911094053,0.083333333
20646,2022,September,3,Westpoint,Inside,VEM,3,,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333
20647,2022,September,3,Westpoint,Inside,VEM,3,,10,7,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,202.1357128,0.116666667
20648,2022,September,3,Westpoint,Inside,VEM,3,,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333
20649,2022,September,3,Westpoint,Inside,VEM,3,,10,3,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,53.366355,0.05
20650,2022,September,3,Westpoint,Inside,VEM,3,,20,1,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,135.5701802,0.016666667
20651,2022,September,3,Westpoint,Inside,VEM,3,,10,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,40.82847126,0.033333333
20652,2022,September,3,Westpoint,Inside,VEM,3,,10,5,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,69.01921323,0.083333333
20653,2022,September,3,Westpoint,Inside,VEM,3,,5,1,Halichoeres_radiatus,Wrasse,Carnivore,0.01,3.08,1.421764327,0.016666667
