"","X","date","year","month","day","site","mpa","observer","transect","common_name","sizeclass","count","fish_spp","common_family","foodweb","a","b","biomass","density","Site_Name"
"15960",15960,NA,"2020","July",28,"Snapshot","Outside","BC",8,"Red hind",30,2,"Epinephelus guttatus","Grouper","Carnivore",0.0132,3.05,844.93588,0.01667,"Snap Shot"
"15961",15961,NA,"2020","July",28,"Snapshot","Outside","BC",8,"Black Durgon",30,2,"Melichthys niger","Triggerfish","Omnivore",0.0257,2.94,1131.61738,0.01667,"Snap Shot"
"15962",15962,NA,"2020","July",28,"Snapshot","Outside","BC",9,"Bluestriped",30,2,"Haemulon sciurus","Grunt","Carnivore",0.0245,2.92,1007.83664,0.01667,"Snap Shot"
"15963",15963,NA,"2020","July",28,"Snapshot","Outside","BC",9,"Princess",30,6,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,3155.35906,0.05,"Snap Shot"
"15964",15964,NA,"2020","July",28,"Snapshot","Outside","BC",9,"Queen",30,2,"Holacanthus ciliaris","Angelfish","Omnivore",0.03311,2.88,1188.77152,0.01667,"Snap Shot"
"15965",15965,NA,"2020","July",28,"Snapshot","Outside","BC",9,"Redband",30,4,"Sparisoma aurofrenatum","Parrotfish","Herbivore",0.0117,3.15,2104.63992,0.03333,"Snap Shot"
"15966",15966,NA,"2020","July",28,"Snapshot","Outside","BC",9,"Blue Tang",30,4,"Acanthurus coeruleus","Surgeonfish","Herbivore",0.0324,2.95,2951.97518,0.03333,"Snap Shot"
"15967",15967,NA,"2020","July",28,"Snapshot","Outside","BC",9,"Bar Jack",30,4,"Caranx ruber","Jacks","Herbivore",0.0158,2.99,1649.33786,0.03333,"Snap Shot"
"15968",15968,NA,"2020","July",28,"Snapshot","Outside","BC",10,"Princess",30,2,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,1051.78636,0.01667,"Snap Shot"
"15969",15969,NA,"2020","July",28,"Sailfin","Outside","BC",1,"Princess",30,2,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,1051.78636,0.01667,"Sailfin Reef"
"15970",15970,NA,"2020","July",28,"Sailfin","Outside","BC",1,"Red hind",30,2,"Epinephelus guttatus","Grouper","Carnivore",0.0132,3.05,844.93588,0.01667,"Sailfin Reef"
"15971",15971,NA,"2020","July",28,"Sailfin","Outside","BC",2,"Princess",30,8,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,4207.14542,0.06667,"Sailfin Reef"
"15972",15972,NA,"2020","July",28,"Sailfin","Outside","BC",2,"Redband",30,2,"Sparisoma aurofrenatum","Parrotfish","Herbivore",0.0117,3.15,1052.31996,0.01667,"Sailfin Reef"
"15973",15973,NA,"2020","July",28,"Sailfin","Outside","BC",2,"Striped",30,6,"Scarus iseri","Parrotfish","Herbivore",0.0158,3.02,2739.77266,0.05,"Sailfin Reef"
"15974",15974,NA,"2020","July",28,"Sailfin","Outside","BC",2,"Red hind",30,2,"Epinephelus guttatus","Grouper","Carnivore",0.0132,3.05,844.93588,0.01667,"Sailfin Reef"
"15975",15975,NA,"2020","July",28,"Sailfin","Outside","BC",3,"French",30,2,"Pomacanthus paru","Angelfish","Omnivore",0.049,2.96,2309.431,0.01667,"Sailfin Reef"
"15976",15976,NA,"2020","July",28,"Sailfin","Outside","BC",3,"Princess",30,4,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,2103.5727,0.03333,"Sailfin Reef"
"15977",15977,NA,"2020","July",28,"Sailfin","Outside","BC",3,"Redband",30,6,"Sparisoma aurofrenatum","Parrotfish","Herbivore",0.0117,3.15,3156.9599,0.05,"Sailfin Reef"
"15978",15978,NA,"2020","July",28,"Sailfin","Outside","BC",3,"Striped",30,2,"Scarus iseri","Parrotfish","Herbivore",0.0158,3.02,913.25756,0.01667,"Sailfin Reef"
"15979",15979,NA,"2020","July",28,"Sailfin","Outside","BC",3,"Bermuda or Yellow Chub",30,10,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,4126.25904,0.08333,"Sailfin Reef"
"15980",15980,NA,"2020","July",28,"Sailfin","Outside","BC",4,"French",30,8,"Pomacanthus paru","Angelfish","Omnivore",0.049,2.96,9237.72396,0.06667,"Sailfin Reef"
"15981",15981,NA,"2020","July",28,"Sailfin","Outside","BC",4,"Princess",30,10,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,5258.93176,0.08333,"Sailfin Reef"
"15982",15982,NA,"2020","July",28,"Sailfin","Outside","BC",4,"Redband",30,4,"Sparisoma aurofrenatum","Parrotfish","Herbivore",0.0117,3.15,2104.63992,0.03333,"Sailfin Reef"
"15983",15983,NA,"2020","July",28,"Sailfin","Outside","BC",4,"Blue Tang",30,2,"Acanthurus coeruleus","Surgeonfish","Herbivore",0.0324,2.95,1475.9876,0.01667,"Sailfin Reef"
"15984",15984,NA,"2020","July",28,"Sailfin","Outside","BC",5,"Princess",30,6,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,3155.35906,0.05,"Sailfin Reef"
"15985",15985,NA,"2020","July",28,"Sailfin","Outside","BC",5,"Redband",30,6,"Sparisoma aurofrenatum","Parrotfish","Herbivore",0.0117,3.15,3156.9599,0.05,"Sailfin Reef"
"15986",15986,NA,"2020","July",28,"Sailfin","Outside","BC",5,"Stoplight",30,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,1093.77602,0.01667,"Sailfin Reef"
"15987",15987,NA,"2020","July",28,"Sailfin","Outside","BC",5,"Striped",30,2,"Scarus iseri","Parrotfish","Herbivore",0.0158,3.02,913.25756,0.01667,"Sailfin Reef"
"15988",15988,NA,"2020","July",28,"Sailfin","Outside","BC",6,"French",30,6,"Pomacanthus paru","Angelfish","Omnivore",0.049,2.96,6928.29298,0.05,"Sailfin Reef"
"15989",15989,NA,"2020","July",28,"Sailfin","Outside","BC",6,"Princess",30,4,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,2103.5727,0.03333,"Sailfin Reef"
"15990",15990,NA,"2020","July",28,"Sailfin","Outside","BC",6,"Redband",30,2,"Sparisoma aurofrenatum","Parrotfish","Herbivore",0.0117,3.15,1052.31996,0.01667,"Sailfin Reef"
"15991",15991,NA,"2020","July",28,"Sailfin","Outside","BC",6,"Lionfish",30,2,"Pterois volitans","Scorpionfish","Carnivore",0.0049,3.26,640.6803,0.01667,"Sailfin Reef"
"15992",15992,NA,"2020","July",30,"jigsaw","Outside","RL",1,"Bermuda or Yellow Chub",40,2,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,1973.108,0.01667,"Jigsaw Puzzle"
"15993",15993,NA,"2020","July",30,"jigsaw","Outside","RL",4,"Bermuda or Yellow Chub",40,2,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,1973.108,0.01667,"Jigsaw Puzzle"
"15994",15994,NA,"2020","July",30,"jigsaw","Outside","RL",6,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Jigsaw Puzzle"
"15995",15995,NA,"2020","July",30,"marilyns_cut","Inside","RL",1,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"Marylin's Cut"
"15996",15996,NA,"2020","July",30,"marilyns_cut","Inside","RL",3,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Marylin's Cut"
"15997",15997,NA,"2020","July",30,"marilyns_cut","Inside","RL",3,"Striped",40,2,"Scarus iseri","Parrotfish","Herbivore",0.0158,3.02,2177.24978,0.01667,"Marylin's Cut"
"15998",15998,NA,"2020","July",30,"marilyns_cut","Inside","RL",4,"Ballonfish",40,2,"Diodon holocanthus","Porcupinefish","Carnivore",0.0631,2.83,4314.0893,0.01667,"Marylin's Cut"
"15999",15999,NA,"2020","July",30,"coral_city","Outside","RL",1,"Redtail",40,4,"Sparisoma chrysopterum","Parrotfish","Herbivore",0.0129,3.1,4775.68502,0.03333,"Coral City"
"16000",16000,NA,"2020","July",30,"marthas","Outside","RL",1,"Redtail",40,2,"Sparisoma chrysopterum","Parrotfish","Herbivore",0.0129,3.1,2387.8425,0.01667,"Martha's Finyard"
"16001",16001,NA,"2020","July",30,"marthas","Outside","RL",1,"Nassau",40,2,"Epinephelus striatus","Grouper","Carnivore",0.0091,3.16,2101.74954,0.01667,"Martha's Finyard"
"16002",16002,NA,"2020","July",30,"marthas","Outside","RL",3,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Martha's Finyard"
"16003",16003,NA,"2020","July",30,"marthas","Outside","RL",3,"Schoolmaster",40,4,"Lutjanus apodus","Snapper","Carnivore",0.0182,3,4659.2,0.03333,"Martha's Finyard"
"16004",16004,NA,"2020","July",30,"marthas","Outside","RL",4,"Schoolmaster",40,2,"Lutjanus apodus","Snapper","Carnivore",0.0182,3,2329.6,0.01667,"Martha's Finyard"
"16005",16005,NA,"2020","July",30,"marthas","Outside","RL",4,"Bar Jack",40,2,"Caranx ruber","Jacks","Herbivore",0.0158,2.99,1949.15536,0.01667,"Martha's Finyard"
"16006",16006,NA,"2020","July",30,"grundys","Inside","RL",1,"Nassau",40,2,"Epinephelus striatus","Grouper","Carnivore",0.0091,3.16,2101.74954,0.01667,"Grundy's Gardens"
"16007",16007,NA,"2020","August",2,"pauls_anchor","Inside","RL",1,"Schoolmaster",40,2,"Lutjanus apodus","Snapper","Carnivore",0.0182,3,2329.6,0.01667,"Paul's Anchor"
"16008",16008,NA,"2020","August",2,"pauls_anchor","Inside","RL",3,"Yellowtail",40,10,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,12264.25512,0.08333,"Paul's Anchor"
"16009",16009,NA,"2020","August",2,"pauls_anchor","Inside","RL",3,"Queen Triggerfish",40,4,"Balistes vetula","Triggerfish","Carnivore",0.0398,2.88,6544.49046,0.03333,"Paul's Anchor"
"16010",16010,NA,"2020","August",2,"pauls_anchor","Inside","RL",4,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"Paul's Anchor"
"16011",16011,NA,"2020","August",2,"meadows","Inside","RL",1,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"The Meadows"
"16012",16012,NA,"2020","August",2,"meadows","Inside","RL",1,"Nassau",40,2,"Epinephelus striatus","Grouper","Carnivore",0.0091,3.16,2101.74954,0.01667,"The Meadows"
"16013",16013,NA,"2020","August",2,"meadows","Inside","RL",2,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"The Meadows"
"16014",16014,NA,"2020","August",2,"meadows","Inside","RL",2,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"The Meadows"
"16015",16015,NA,"2020","July",28,"Westpoint","Inside","BC",5,"Queen Triggerfish",40,6,"Balistes vetula","Triggerfish","Carnivore",0.0398,2.88,9816.73568,0.05,"West Point"
"16016",16016,NA,"2020","July",28,"Jigsaw","Outside","BC",7,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Jigsaw Puzzle"
"16017",16017,NA,"2020","July",28,"Jigsaw","Outside","BC",8,"White Margate",40,2,"Haemulon album","Grunt","Carnivore",0.0151,3.06,2411.6291,0.01667,"Jigsaw Puzzle"
"16018",16018,NA,"2020","July",28,"Jigsaw","Outside","BC",8,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Jigsaw Puzzle"
"16019",16019,NA,"2020","July",28,"Jigsaw","Outside","BC",8,"Dog",40,2,"Lutjanus jocu","Snapper","Carnivore",0.0209,2.96,2308.20222,0.01667,"Jigsaw Puzzle"
"16020",16020,NA,"2020","July",28,"Jigsaw","Outside","BC",9,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Jigsaw Puzzle"
"16021",16021,NA,"2020","July",28,"Marlyns cut","Inside","BC",5,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"Marylin's Cut"
"16022",16022,NA,"2020","July",28,"Marlyns cut","Inside","BC",8,"Bermuda or Yellow Chub",40,162,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,159821.7474,1.35,"Marylin's Cut"
"16023",16023,NA,"2020","July",28,"Coral City","Outside","Sonny",4,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Coral City"
"16024",16024,NA,"2020","July",28,"Marthas","Outside","BC",2,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"Martha's Finyard"
"16025",16025,NA,"2020","July",28,"Marthas","Outside","BC",3,"French",40,2,"Pomacanthus paru","Angelfish","Omnivore",0.049,2.96,5411.5746,0.01667,"Martha's Finyard"
"16026",16026,NA,"2020","July",28,"Marthas","Outside","BC",3,"Stoplight",40,4,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,5081.93246,0.03333,"Martha's Finyard"
"16027",16027,NA,"2020","July",28,"Marthas","Outside","BC",3,"Whitespotted Filefish",40,2,"Cantherhines macrocerus","Filefish","Carnivore",0.0288,2.94,2954.46506,0.01667,"Martha's Finyard"
"16028",16028,NA,"2020","July",28,"Marthas","Outside","BC",4,"White Grunt",40,2,"Haemulon plumierii","Grunt","Carnivore",0.02,2.96,2208.80596,0.01667,"Martha's Finyard"
"16029",16029,NA,"2020","July",28,"Marthas","Outside","Sonny",7,"Stoplight",40,4,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,5081.93246,0.03333,"Martha's Finyard"
"16030",16030,NA,"2020","July",28,"Marthas","Outside","Sonny",7,"Bar Jack",40,2,"Caranx ruber","Jacks","Herbivore",0.0158,2.99,1949.15536,0.01667,"Martha's Finyard"
"16031",16031,NA,"2020","July",28,"Marthas","Outside","Sonny",9,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Martha's Finyard"
"16032",16032,NA,"2020","July",28,"Marthas","Outside","Sonny",9,"Whitespotted Filefish",40,2,"Cantherhines macrocerus","Filefish","Carnivore",0.0288,2.94,2954.46506,0.01667,"Martha's Finyard"
"16033",16033,NA,"2020","July",28,"Marthas","Outside","Sonny",9,"Bermuda or Yellow Chub",40,6,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,5919.32398,0.05,"Martha's Finyard"
"16034",16034,NA,"2020","July",28,"Grundy's","Inside","Sonny",8,"Mutton",40,2,"Lutjanus analis","Snapper","Carnivore",0.0151,3.03,2158.98048,0.01667,"Grundy's Gardens"
"16035",16035,NA,"2020","July",28,"Paul's Anchor","Inside","BC",1,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Paul's Anchor"
"16036",16036,NA,"2020","July",28,"Paul's Anchor","Inside","BC",1,"Nassau",40,2,"Epinephelus striatus","Grouper","Carnivore",0.0091,3.16,2101.74954,0.01667,"Paul's Anchor"
"16037",16037,NA,"2020","July",28,"Paul's Anchor","Inside","BC",1,"Bermuda or Yellow Chub",40,2,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,1973.108,0.01667,"Paul's Anchor"
"16038",16038,NA,"2020","July",28,"Paul's Anchor","Inside","BC",2,"Tiger",40,2,"Mycteroperca tigris","Grouper","Carnivore",0.0135,3.12,2690.23946,0.01667,"Paul's Anchor"
"16039",16039,NA,"2020","July",28,"Paul's Anchor","Inside","BC",2,"Bermuda or Yellow Chub",40,50,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,49327.69982,0.41667,"Paul's Anchor"
"16040",16040,NA,"2020","July",28,"Paul's Anchor","Inside","BC",3,"Bermuda or Yellow Chub",40,50,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,49327.69982,0.41667,"Paul's Anchor"
"16041",16041,NA,"2020","July",28,"Paul's Anchor","Inside","BC",3,"Great Barracuda",40,4,"Sphyraena barracuda","Barracuda","Carnivore",0.0115,2.94,2359.46862,0.03333,"Paul's Anchor"
"16042",16042,NA,"2020","July",28,"Paul's Anchor","Inside","Sonny",5,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"Paul's Anchor"
"16043",16043,NA,"2020","July",28,"Paul's Anchor","Inside","Sonny",6,"Mutton",40,2,"Lutjanus analis","Snapper","Carnivore",0.0151,3.03,2158.98048,0.01667,"Paul's Anchor"
"16044",16044,NA,"2020","July",28,"Paul's Anchor","Inside","Sonny",6,"Bar Jack",40,2,"Caranx ruber","Jacks","Herbivore",0.0158,2.99,1949.15536,0.01667,"Paul's Anchor"
"16045",16045,NA,"2020","July",28,"Paul's Anchor","Inside","Sonny",7,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Paul's Anchor"
"16046",16046,NA,"2020","July",28,"Paul's Anchor","Inside","Sonny",7,"Schoolmaster",40,2,"Lutjanus apodus","Snapper","Carnivore",0.0182,3,2329.6,0.01667,"Paul's Anchor"
"16047",16047,NA,"2020","July",28,"Paul's Anchor","Inside","Sonny",8,"Queen",40,2,"Holacanthus ciliaris","Angelfish","Omnivore",0.03311,2.88,2722.21204,0.01667,"Paul's Anchor"
"16048",16048,NA,"2020","July",28,"Paul's Anchor","Inside","Sonny",8,"Schoolmaster",40,2,"Lutjanus apodus","Snapper","Carnivore",0.0182,3,2329.6,0.01667,"Paul's Anchor"
"16049",16049,NA,"2020","July",28,"Meadows","Inside","Sonny",1,"Bermuda or Yellow Chub",40,10,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,9865.53996,0.08333,"The Meadows"
"16050",16050,NA,"2020","July",28,"Meadows","Inside","Sonny",2,"Striped",40,2,"Scarus iseri","Parrotfish","Herbivore",0.0158,3.02,2177.24978,0.01667,"The Meadows"
"16051",16051,NA,"2020","July",28,"Meadows","Inside","Sonny",3,"Bermuda or Yellow Chub",40,12,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,11838.64796,0.1,"The Meadows"
"16052",16052,NA,"2020","July",28,"Meadows","Inside","Sonny",4,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"The Meadows"
"16053",16053,NA,"2020","July",28,"Meadows","Inside","Sonny",5,"Bermuda or Yellow Chub",40,6,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,5919.32398,0.05,"The Meadows"
"16054",16054,NA,"2020","July",28,"Meadows","Inside","Sonny",6,"Great Barracuda",40,2,"Sphyraena barracuda","Barracuda","Carnivore",0.0115,2.94,1179.73432,0.01667,"The Meadows"
"16055",16055,NA,"2020","July",28,"Meadows","Inside","BC",7,"Princess",40,2,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,2521.97798,0.01667,"The Meadows"
"16056",16056,NA,"2020","July",28,"Meadows","Inside","BC",7,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"The Meadows"
"16057",16057,NA,"2020","July",28,"Meadows","Inside","BC",7,"Whitespotted Filefish",40,4,"Cantherhines macrocerus","Filefish","Carnivore",0.0288,2.94,5908.93012,0.03333,"The Meadows"
"16058",16058,NA,"2020","July",28,"Meadows","Inside","BC",7,"Bar Jack",40,4,"Caranx ruber","Jacks","Herbivore",0.0158,2.99,3898.31072,0.03333,"The Meadows"
"16059",16059,NA,"2020","July",28,"Meadows","Inside","BC",8,"White Margate",40,2,"Haemulon album","Grunt","Carnivore",0.0151,3.06,2411.6291,0.01667,"The Meadows"
"16060",16060,NA,"2020","July",28,"Meadows","Inside","BC",8,"Stoplight",40,6,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,7622.8987,0.05,"The Meadows"
"16061",16061,NA,"2020","July",28,"Meadows","Inside","BC",8,"Bar Jack",40,4,"Caranx ruber","Jacks","Herbivore",0.0158,2.99,3898.31072,0.03333,"The Meadows"
"16062",16062,NA,"2020","July",28,"Meadows","Inside","BC",9,"French",40,4,"Pomacanthus paru","Angelfish","Omnivore",0.049,2.96,10823.1492,0.03333,"The Meadows"
"16063",16063,NA,"2020","July",28,"Meadows","Inside","BC",9,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"The Meadows"
"16064",16064,NA,"2020","July",28,"Meadows","Inside","BC",9,"Graysby",40,2,"Cephalopholis cruentata","Grouper","Carnivore",0.011,3.11,2112.65826,0.01667,"The Meadows"
"16065",16065,NA,"2020","July",28,"Meadows","Inside","BC",9,"Bermuda or Yellow Chub",40,22,"Kyphosus spp.","Chub","Carnivore",0.0138,3.03,21704.18792,0.18333,"The Meadows"
"16066",16066,NA,"2020","July",28,"Meadows","Inside","BC",10,"Caesar",40,2,"Haemulon carbonarium","Grunt","Carnivore",0.01622,2.99,2000.96836,0.01667,"The Meadows"
"16067",16067,NA,"2020","July",28,"Meadows","Inside","BC",10,"Spanish",40,4,"Haemulon macrostomum","Grunt","Carnivore",0.0214,3.04,6349.45044,0.03333,"The Meadows"
"16068",16068,NA,"2020","July",28,"Meadows","Inside","BC",10,"White Margate",40,4,"Haemulon album","Grunt","Carnivore",0.0151,3.06,4823.2582,0.03333,"The Meadows"
"16069",16069,NA,"2020","July",28,"Meadows","Inside","BC",10,"Stoplight",40,4,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,5081.93246,0.03333,"The Meadows"
"16070",16070,NA,"2020","July",28,"Meadows","Inside","BC",10,"Great Barracuda",40,2,"Sphyraena barracuda","Barracuda","Carnivore",0.0115,2.94,1179.73432,0.01667,"The Meadows"
"16071",16071,NA,"2020","July",28,"Snapshot","Outside","BC",1,"Caesar",40,4,"Haemulon carbonarium","Grunt","Carnivore",0.01622,2.99,4001.9367,0.03333,"Snap Shot"
"16072",16072,NA,"2020","July",28,"Snapshot","Outside","BC",1,"Stoplight",40,12,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,15245.7974,0.1,"Snap Shot"
"16073",16073,NA,"2020","July",28,"Snapshot","Outside","BC",1,"Yellowtail",40,2,"Sparisoma rubripinne","Parrotfish","Herbivore",0.0178,3.02,2452.85102,0.01667,"Snap Shot"
"16074",16074,NA,"2020","July",28,"Snapshot","Outside","BC",1,"Schoolmaster",40,2,"Lutjanus apodus","Snapper","Carnivore",0.0182,3,2329.6,0.01667,"Snap Shot"
"16075",16075,NA,"2020","July",28,"Snapshot","Outside","BC",1,"Scrawled Filefish",40,2,"Aluterus scriptus","Filefish","Omnivore",0.02089,2.93,2065.40018,0.01667,"Snap Shot"
"16076",16076,NA,"2020","July",28,"Snapshot","Outside","BC",3,"Caesar",40,2,"Haemulon carbonarium","Grunt","Carnivore",0.01622,2.99,2000.96836,0.01667,"Snap Shot"
"16077",16077,NA,"2020","July",28,"Snapshot","Outside","BC",3,"Princess",40,2,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,2521.97798,0.01667,"Snap Shot"
"16078",16078,NA,"2020","July",28,"Snapshot","Outside","BC",4,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Snap Shot"
"16079",16079,NA,"2020","July",28,"Snapshot","Outside","BC",5,"Caesar",40,2,"Haemulon carbonarium","Grunt","Carnivore",0.01622,2.99,2000.96836,0.01667,"Snap Shot"
"16080",16080,NA,"2020","July",28,"Snapshot","Outside","BC",5,"Princess",40,2,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,2521.97798,0.01667,"Snap Shot"
"16081",16081,NA,"2020","July",28,"Snapshot","Outside","BC",6,"Princess",40,2,"Scarus taeniopterus","Parrotfish","Herbivore",0.017,3.04,2521.97798,0.01667,"Snap Shot"
"16082",16082,NA,"2020","July",28,"Snapshot","Outside","BC",6,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Snap Shot"
"16083",16083,NA,"2020","July",28,"Snapshot","Outside","BC",9,"Stoplight",40,2,"Sparisoma viride","Parrotfish","Herbivore",0.0257,2.93,2540.96624,0.01667,"Snap Shot"
